payment_id,order_id,payment_type,installments,payment_value
PAY006766,O006766,debit_card,1,847.1
PAY006767,O006767,digital_wallet,1,392.55
PAY006768,O006768,credit_card,2,966.92
PAY006769,O006769,debit_card,1,94.27
PAY006770,O006770,credit_card,1,768.78
PAY006771,O006771,credit_card,1,288.67
PAY006772,O006772,credit_card,2,1508.48
PAY006773,O006773,debit_card,1,435.45
PAY006774,O006774,credit_card,3,781.82
PAY006775,O006775,debit_card,1,1795.75
PAY006776,O006776,bank_transfer,1,124.19
PAY006777,O006777,credit_card,2,889.3
PAY006778,O006778,credit_card,3,1034.67
PAY006779,O006779,digital_wallet,1,323.87
PAY006780,O006780,credit_card,6,445.33
PAY006781,O006781,credit_card,3,227.45
PAY006782,O006782,digital_wallet,1,1909.38
PAY006783,O006783,debit_card,1,988.21
PAY006784,O006784,debit_card,1,566.29
PAY006785,O006785,credit_card,2,797.51
PAY006786,O006786,debit_card,1,1541.5
PAY006787,O006787,credit_card,12,176.29
PAY006788,O006788,credit_card,1,452.14
PAY006789,O006789,credit_card,6,1044.79
PAY006790,O006790,credit_card,2,80.37
PAY006791,O006791,credit_card,12,1626.6
PAY006792,O006792,debit_card,1,1031.7
PAY006793,O006793,debit_card,1,1519.73
PAY006794,O006794,credit_card,2,991.92
PAY006795,O006795,digital_wallet,1,531.7
PAY006796,O006796,credit_card,3,641.87
PAY006797,O006797,credit_card,12,2728.02
PAY006798,O006798,credit_card,3,2086.78
PAY006799,O006799,credit_card,2,695.65
PAY006800,O006800,debit_card,1,17.49
PAY006801,O006801,digital_wallet,1,1627.6
PAY006802,O006802,credit_card,3,2181.26
PAY006803,O006803,debit_card,1,854.34
PAY006804,O006804,credit_card,3,2650.92
PAY006805,O006805,bank_transfer,1,593.18
PAY006806,O006806,digital_wallet,1,968.14
PAY006807,O006807,digital_wallet,1,1236.12
PAY006808,O006808,credit_card,1,54.86
PAY006809,O006809,credit_card,1,2517.72
PAY006810,O006810,digital_wallet,1,2195.13
PAY006811,O006811,bank_transfer,1,85.59
PAY006812,O006812,debit_card,1,127.09
PAY006813,O006813,credit_card,2,1081.33
PAY006814,O006814,credit_card,1,1586.8
PAY006815,O006815,digital_wallet,1,329.14
PAY006816,O006816,debit_card,1,2193.28
PAY006817,O006817,credit_card,1,31.32
PAY006818,O006818,digital_wallet,1,1141.42
PAY006819,O006819,credit_card,6,4074.6
PAY006820,O006820,credit_card,6,720.02
PAY006821,O006821,credit_card,12,832.0
PAY006822,O006822,credit_card,1,116.83
PAY006823,O006823,credit_card,3,388.34
PAY006824,O006824,credit_card,1,567.12
PAY006825,O006825,credit_card,12,1983.39
PAY006826,O006826,debit_card,1,568.78
PAY006827,O006827,bank_transfer,1,168.67
PAY006828,O006828,debit_card,1,2043.35
PAY006829,O006829,credit_card,1,288.84
PAY006830,O006830,debit_card,1,699.56
PAY006831,O006831,debit_card,1,3813.0
PAY006832,O006832,credit_card,2,1596.52
PAY006833,O006833,credit_card,3,270.15
PAY006834,O006834,debit_card,1,1411.92
PAY006835,O006835,credit_card,12,359.56
PAY006836,O006836,credit_card,6,1771.36
PAY006837,O006837,credit_card,2,3776.03
PAY006838,O006838,debit_card,1,591.46
PAY006839,O006839,debit_card,1,279.64
PAY006840,O006840,bank_transfer,1,1710.84
PAY006841,O006841,bank_transfer,1,950.53
PAY006842,O006842,debit_card,1,946.04
PAY006843,O006843,digital_wallet,1,388.65
PAY006844,O006844,digital_wallet,1,719.02
PAY006845,O006845,credit_card,6,1288.0
PAY006846,O006846,credit_card,1,3059.18
PAY006847,O006847,debit_card,1,187.97
PAY006848,O006848,credit_card,3,689.76
PAY006849,O006849,debit_card,1,313.82
PAY006850,O006850,credit_card,12,1560.52
PAY006851,O006851,credit_card,2,431.73
PAY006852,O006852,credit_card,1,1229.28
PAY006853,O006853,credit_card,1,29.33
PAY006854,O006854,credit_card,1,1021.39
PAY006855,O006855,credit_card,1,1067.18
PAY006856,O006856,digital_wallet,1,205.93
PAY006857,O006857,credit_card,2,108.91
PAY006858,O006858,bank_transfer,1,1345.61
PAY006859,O006859,credit_card,12,969.97
PAY006860,O006860,debit_card,1,370.58
PAY006861,O006861,credit_card,6,2316.92
PAY006862,O006862,bank_transfer,1,1129.98
PAY006863,O006863,digital_wallet,1,693.76
PAY006864,O006864,digital_wallet,1,2135.2
PAY006865,O006865,debit_card,1,2717.2
PAY006866,O006866,credit_card,12,1278.63
PAY006867,O006867,bank_transfer,1,1229.28
PAY006868,O006868,credit_card,2,59.7
PAY006869,O006869,credit_card,3,697.17
PAY006870,O006870,credit_card,2,1078.86
PAY006871,O006871,digital_wallet,1,847.74
PAY006872,O006872,debit_card,1,76.29
PAY006873,O006873,debit_card,1,1003.39
PAY006874,O006874,credit_card,6,1780.73
PAY006875,O006875,credit_card,1,368.94
PAY006876,O006876,credit_card,3,1005.36
PAY006877,O006877,debit_card,1,237.18
PAY006878,O006878,credit_card,1,403.41
PAY006879,O006879,bank_transfer,1,41.08
PAY006880,O006880,credit_card,1,3025.77
PAY006881,O006881,digital_wallet,1,2633.94
PAY006882,O006882,bank_transfer,1,107.72
PAY006883,O006883,credit_card,1,1148.32
PAY006884,O006884,credit_card,3,4137.65
PAY006885,O006885,debit_card,1,984.98
PAY006886,O006886,digital_wallet,1,973.54
PAY006887,O006887,digital_wallet,1,103.1
PAY006888,O006888,credit_card,2,552.64
PAY006889,O006889,credit_card,3,577.15
PAY006890,O006890,digital_wallet,1,2122.59
PAY006891,O006891,credit_card,1,1377.68
PAY006892,O006892,bank_transfer,1,1119.31
PAY006893,O006893,credit_card,1,156.52
PAY006894,O006894,credit_card,1,1263.82
PAY006895,O006895,credit_card,12,811.8
PAY006896,O006896,credit_card,6,388.22
PAY006897,O006897,credit_card,6,989.78
PAY006898,O006898,debit_card,1,1169.26
PAY006899,O006899,credit_card,12,945.36
PAY006900,O006900,credit_card,1,452.29
PAY006901,O006901,credit_card,2,261.81
PAY006902,O006902,credit_card,1,3611.64
PAY006903,O006903,bank_transfer,1,935.83
PAY006904,O006904,debit_card,1,883.9
PAY006905,O006905,credit_card,2,1741.32
PAY006906,O006906,debit_card,1,2890.23
PAY006907,O006907,credit_card,6,1707.75
PAY006908,O006908,digital_wallet,1,2546.5
PAY006909,O006909,digital_wallet,1,2397.37
PAY006910,O006910,credit_card,3,1003.63
PAY006911,O006911,credit_card,3,1437.91
PAY006912,O006912,bank_transfer,1,847.46
PAY006913,O006913,credit_card,2,82.28
PAY006914,O006914,credit_card,1,1285.68
PAY006915,O006915,debit_card,1,1425.38
PAY006916,O006916,credit_card,12,822.81
PAY006917,O006917,credit_card,1,47.68
PAY006918,O006918,credit_card,12,214.42
PAY006919,O006919,credit_card,3,1431.38
PAY006920,O006920,credit_card,1,556.1
PAY006921,O006921,debit_card,1,474.51
PAY006922,O006922,debit_card,1,1574.63
PAY006923,O006923,credit_card,1,901.06
PAY006924,O006924,bank_transfer,1,831.44
PAY006925,O006925,debit_card,1,1207.04
PAY006926,O006926,debit_card,1,857.27
PAY006927,O006927,digital_wallet,1,269.5
PAY006928,O006928,credit_card,3,312.85
PAY006929,O006929,credit_card,12,363.61
PAY006930,O006930,credit_card,3,945.79
PAY006931,O006931,credit_card,3,2502.99
PAY006932,O006932,credit_card,1,2601.12
PAY006933,O006933,digital_wallet,1,2123.6
PAY006934,O006934,credit_card,2,1248.58
PAY006935,O006935,debit_card,1,468.51
PAY006936,O006936,credit_card,2,4160.31
PAY006937,O006937,debit_card,1,409.19
PAY006938,O006938,credit_card,2,2049.43
PAY006939,O006939,credit_card,3,2021.02
PAY006940,O006940,digital_wallet,1,26.01
PAY006941,O006941,credit_card,3,1340.26
PAY006942,O006942,credit_card,1,1049.27
PAY006943,O006943,CREDIT_CARD,1,137.36
PAY006944,O006944,debit_card,1,149.71
PAY006945,O006945,credit_card,2,1138.23
PAY006946,O006946, credit_card ,1,217.51
PAY006947,O006947,credit_card,2,963.72
PAY006948,O006948,digital_wallet,1,428.81
PAY006949,O006949,credit_card,1,794.39
PAY006950,O006950,debit_card,1,450.52
PAY006951,O006951,credit_card,6,2602.18
PAY006952,O006952,debit_card,1,345.62
PAY006953,O006953,credit_card,1,763.8
PAY006954,O006954,credit_card,3,1902.77
PAY006955,O006955,credit_card,1,124.8
PAY006956,O006956,credit_card,2,1926.07
PAY006957,O006957,credit_card,2,1257.69
PAY006958,O006958,debit_card,1,909.98
PAY006959,O006959,bank_transfer,1,1045.47
PAY006960,O006960,credit_card,3,552.81
PAY006961,O006961,credit_card,2,761.65
PAY006962,O006962,credit_card,3,1385.6
PAY006963,O006963,credit_card,2,1134.91
PAY006964,O006964,credit_card,12,1023.08
PAY006965,O006965,debit_card,1,1468.35
PAY006966,O006966,credit_card,3,1593.26
PAY006967,O006967,debit_card,1,742.16
PAY006968,O006968,credit_card,1,1480.19
PAY006969,O006969,credit_card,1,1661.44
PAY006970,O006970,bank_transfer,1,925.21
PAY006971,O006971,debit_card,1,521.45
PAY006972,O006972,debit_card,1,404.3
PAY006973,O006973,credit_card,2,247.34
PAY006974,O006974,credit_card,1,3981.98
PAY006975,O006975,credit_card,2,1181.99
PAY006976,O006976,debit_card,1,661.39
PAY006977,O006977,bank_transfer,1,2746.4
PAY006978,O006978,credit_card,6,1298.99
PAY006979,O006979,credit_card,3,2972.26
PAY006980,O006980,credit_card,1,324.37
PAY006981,O006981,digital_wallet,1,660.94
PAY006982,O006982,debit_card,1,215.41
PAY006983,O006983,debit_card,1,338.95
PAY006984,O006984,credit_card,2,658.6
PAY006985,O006985,debit_card,1,178.58
PAY006986,O006986,credit_card,3,221.82
PAY006987,O006987,debit_card,1,151.46
PAY006988,O006988,credit_card,12,1683.51
PAY006989,O006989,debit_card,1,321.42
PAY006990,O006990,debit_card,1,620.55
PAY006991,O006991,bank_transfer,1,914.13
PAY006992,O006992,credit_card,12,732.16
PAY006993,O006993,digital_wallet,1,417.66
PAY006994,O006994,digital_wallet,1,281.24
PAY006995,O006995,credit_card,1,1562.32
PAY006996,O006996,credit_card,1,1056.24
PAY006997,O006997,credit_card,12,404.85
PAY006998,O006998,credit_card,1,789.92
PAY006999,O006999,credit_card,1,848.12
PAY007000,O007000,credit_card,1,1571.1
PAY007001,O007001,credit_card,3,137.84
PAY007002,O007002,debit_card,1,216.83
PAY007003,O007003,credit_card,2,734.15
PAY007004,O007004,debit_card,1,574.12
PAY007005,O007005,credit_card,6,639.81
PAY007006,O007006,credit_card,12,152.76
PAY007007,O007007,credit_card,12,356.75
PAY007008,O007008,credit_card,3,1683.99
PAY007009,O007009,bank_transfer,1,78.77
PAY007010,O007010,bank_transfer,1,1671.74
PAY007011,O007011,bank_transfer,1,312.42
PAY007012,O007012,digital_wallet,1,589.67
PAY007013,O007013,debit_card,1,1712.86
PAY007014,O007014,debit_card,1,2010.03
PAY007015,O007015,debit_card,1,1733.72
PAY007016,O007016,bank_transfer,1,2127.82
PAY007017,O007017,credit_card,12,464.11
PAY007018,O007018,credit_card,6,699.95
PAY007019,O007019,credit_card,2,1296.27
PAY007020,O007020,credit_card,6,353.64
PAY007021,O007021,bank_transfer,1,2158.98
PAY007022,O007022,digital_wallet,1,371.93
PAY007023,O007023,bank_transfer,1,1551.7
PAY007024,O007024,digital_wallet,1,62.87
PAY007025,O007025,debit_card,1,1054.43
PAY007026,O007026,credit_card,3,687.47
PAY007027,O007027,credit_card,6,1819.45
PAY007028,O007028,digital_wallet,1,370.05
PAY007029,O007029,debit_card,1,844.79
PAY007030,O007030,bank_transfer,1,3751.94
PAY007031,O007031,credit_card,6,695.98
PAY007032,O007032,bank_transfer,1,96.76
PAY007033,O007033,credit_card,3,1006.6
PAY007034,O007034,bank_transfer,1,1713.02
PAY007035,O007035,debit_card,1,556.19
PAY007036,O007036,credit_card,12,1803.58
PAY007037,O007037,credit_card,3,177.35
PAY007038,O007038,credit_card,1,1441.25
PAY007039,O007039,bank_transfer,1,1454.72
PAY007040,O007040,CREDIT_CARD,12,960.34
PAY007041,O007041,bank_transfer,1,323.22
PAY007042,O007042,credit_card,2,5208.39
PAY007043,O007043,credit_card,6,819.39
PAY007044,O007044,digital_wallet,1,1653.76
PAY007045,O007045,debit_card,1,4687.51
PAY007046,O007046,digital_wallet,1,974.41
PAY007047,O007047,credit_card,2,244.25
PAY007048,O007048,bank_transfer,1,268.72
PAY007049,O007049,credit_card,2,678.85
PAY007050,O007050,debit_card,1,1206.93
PAY007051,O007051,debit_card,1,879.76
PAY007052,O007052,credit_card,1,1841.98
PAY007053,O007053,credit_card,2,336.87
PAY007054,O007054,debit_card,1,1096.94
PAY007055,O007055,digital_wallet,1,696.55
PAY007056,O007056,debit_card,1,418.75
PAY007057,O007057,bank_transfer,1,453.13
PAY007058,O007058,debit_card,1,158.48
PAY007059,O007059,debit_card,1,761.26
PAY007060,O007060,credit_card,3,969.32
PAY007061,O007061,credit_card,1,1154.12
PAY007062,O007062,credit_card,6,3048.62
PAY007063,O007063,credit_card,2,557.64
PAY007064,O007064,credit_card,2,1437.57
PAY007065,O007065,credit_card,6,1451.06
PAY007066,O007066, debit_card ,1,2287.52
PAY007067,O007067,credit_card,12,686.14
PAY007068,O007068,credit_card,2,296.28
PAY007069,O007069,credit_card,6,892.67
PAY007070,O007070,credit_card,2,3402.06
PAY007071,O007071,bank_transfer,1,2802.54
PAY007072,O007072,credit_card,12,504.05
PAY007073,O007073,debit_card,1,650.5
PAY007074,O007074,credit_card,1,904.0
PAY007075,O007075,credit_card,3,192.68
PAY007076,O007076,digital_wallet,1,254.87
PAY007077,O007077,credit_card,12,771.27
PAY007078,O007078,credit_card,1,117.46
PAY007079,O007079,debit_card,1,1419.8
PAY007080,O007080,debit_card,1,128.63
PAY007081,O007081,debit_card,1,2021.77
PAY007082,O007082,debit_card,1,1423.32
PAY007083,O007083,credit_card,2,84.26
PAY007084,O007084,credit_card,6,255.73
PAY007085,O007085,credit_card,6,254.25
PAY007086,O007086,bank_transfer,1,138.71
PAY007087,O007087,debit_card,1,4166.03
PAY007088,O007088,credit_card,3,860.11
PAY007089,O007089,credit_card,1,881.16
PAY007090,O007090,credit_card,1,1006.32
PAY007091,O007091,digital_wallet,1,874.45
PAY007092,O007092,digital_wallet,1,2401.45
PAY007093,O007093,bank_transfer,1,500.89
PAY007094,O007094,debit_card,1,2872.81
PAY007095,O007095,credit_card,3,164.45
PAY007096,O007096,credit_card,2,345.13
PAY007097,O007097,credit_card,3,2793.97
PAY007098,O007098,debit_card,1,986.1
PAY007099,O007099,digital_wallet,1,2889.91
PAY007100,O007100,debit_card,1,3223.72
PAY007101,O007101,credit_card,1,2112.47
PAY007102,O007102,credit_card,1,3057.22
PAY007103,O007103,debit_card,1,88.02
PAY007104,O007104,credit_card,6,709.73
PAY007105,O007105,CREDIT_CARD,3,315.0
PAY007106,O007106,credit_card,2,384.06
PAY007107,O007107,credit_card,1,675.39
PAY007108,O007108,credit_card,1,474.21
PAY007109,O007109,debit_card,1,4713.19
PAY007110,O007110,credit_card,1,431.59
PAY007111,O007111,credit_card,1,1936.13
PAY007112,O007112,digital_wallet,1,470.22
PAY007113,O007113,credit_card,3,716.92
PAY007114,O007114,credit_card,12,328.55
PAY007115,O007115,credit_card,2,218.36
PAY007116,O007116,credit_card,1,1773.23
PAY007117,O007117,digital_wallet,1,1152.38
PAY007118,O007118,credit_card,2,789.4
PAY007119,O007119,credit_card,12,57.89
PAY007120,O007120,credit_card,3,1156.16
PAY007121,O007121,digital_wallet,1,330.0
PAY007122,O007122,credit_card,3,3709.42
PAY007123,O007123,bank_transfer,1,865.41
PAY007124,O007124,bank_transfer,1,348.29
PAY007125,O007125, debit_card ,1,1567.51
PAY007126,O007126,digital_wallet,1,324.21
PAY007127,O007127,debit_card,1,118.21
PAY007128,O007128,debit_card,1,1514.77
PAY007129,O007129,credit_card,6,489.08
PAY007130,O007130,bank_transfer,1,842.38
PAY007131,O007131,debit_card,1,848.16
PAY007132,O007132,credit_card,3,424.17
PAY007133,O007133,debit_card,1,20.0
PAY007134,O007134,credit_card,1,480.81
PAY007135,O007135,credit_card,12,855.9
PAY007136,O007136,credit_card,6,20.76
PAY007137,O007137,credit_card,3,856.25
PAY007138,O007138,credit_card,1,1921.98
PAY007139,O007139,digital_wallet,1,2191.64
PAY007140,O007140, credit_card ,1,778.28
PAY007141,O007141,bank_transfer,1,2924.82
PAY007142,O007142,debit_card,1,938.08
PAY007143,O007143,credit_card,6,68.95
PAY007144,O007144,credit_card,12,2826.74
PAY007145,O007145,debit_card,1,929.51
PAY007146,O007146,credit_card,2,143.66
PAY007147,O007147,credit_card,1,335.88
PAY007148,O007148,debit_card,1,1091.24
PAY007149,O007149,bank_transfer,1,867.2
PAY007150,O007150,digital_wallet,1,727.57
PAY007151,O007151,bank_transfer,1,12449.53
PAY007152,O007152,digital_wallet,1,332.61
PAY007153,O007153,digital_wallet,1,1140.94
PAY007154,O007154,debit_card,1,112.71
PAY007155,O007155,credit_card,3,253.74
PAY007156,O007156,credit_card,1,3077.48
PAY007157,O007157,credit_card,6,22.01
PAY007158,O007158,debit_card,1,150.7
PAY007159,O007159,digital_wallet,1,1605.52
PAY007160,O007160,debit_card,1,2088.61
PAY007161,O007161,bank_transfer,1,198.9
PAY007162,O007162,credit_card,2,824.44
PAY007163,O007163,digital_wallet,1,386.63
PAY007164,O007164,digital_wallet,1,929.49
PAY007165,O007165,debit_card,1,1778.13
PAY007166,O007166,debit_card,1,43.28
PAY007167,O007167,bank_transfer,1,3912.16
PAY007168,O007168,credit_card,2,526.46
PAY007169,O007169,credit_card,1,1023.4
PAY007170,O007170,debit_card,1,30.43
PAY007171,O007171,debit_card,1,415.22
PAY007172,O007172,credit_card,6,1707.8
PAY007173,O007173,debit_card,1,1662.39
PAY007174,O007174,credit_card,2,583.09
PAY007175,O007175,digital_wallet,1,200.43
PAY007176,O007176,credit_card,1,891.94
PAY007177,O007177,credit_card,1,522.18
PAY007178,O007178,debit_card,1,869.27
PAY007179,O007179,bank_transfer,1,942.02
PAY007180,O007180,debit_card,1,557.74
PAY007181,O007181,credit_card,1,1170.03
PAY007182,O007182,debit_card,1,1138.72
PAY007183,O007183,digital_wallet,1,748.18
PAY007184,O007184,debit_card,1,830.54
PAY007185,O007185,credit_card,3,206.28
PAY007186,O007186,debit_card,1,200.61
PAY007187,O007187,digital_wallet,1,780.28
PAY007188,O007188,debit_card,1,1637.98
PAY007189,O007189,credit_card,3,1495.62
PAY007190,O007190,credit_card,1,121.37
PAY007191,O007191,credit_card,2,3161.74
PAY007192,O007192,debit_card,1,2353.85
PAY007193,O007193,debit_card,1,1597.19
PAY007194,O007194,bank_transfer,1,864.07
PAY007195,O007195,credit_card,1,2483.53
PAY007196,O007196,credit_card,2,923.98
PAY007197,O007197,bank_transfer,1,899.42
PAY007198,O007198,bank_transfer,1,1360.73
PAY007199,O007199,bank_transfer,1,1728.39
PAY007200,O007200,bank_transfer,1,3001.78
PAY007201,O007201,bank_transfer,1,755.02
PAY007202,O007202,credit_card,3,433.7
PAY007203,O007203,debit_card,1,981.14
PAY007204,O007204,digital_wallet,1,730.73
PAY007205,O007205,credit_card,1,1301.77
PAY007206,O007206,digital_wallet,1,317.59
PAY007207,O007207,bank_transfer,1,540.32
PAY007208,O007208,digital_wallet,1,501.58
PAY007209,O007209,bank_transfer,1,1245.47
PAY007210,O007210,credit_card,1,1011.24
PAY007211,O007211,credit_card,12,135.9
PAY007212,O007212,debit_card,1,909.06
PAY007213,O007213,debit_card,1,2631.93
PAY007214,O007214,credit_card,2,1544.19
PAY007215,O007215,credit_card,3,5790.45
PAY007216,O007216,credit_card,1,158.02
PAY007217,O007217,credit_card,12,1036.65
PAY007218,O007218,credit_card,1,494.7
PAY007219,O007219,credit_card,12,1807.96
PAY007220,O007220,credit_card,6,826.61
PAY007221,O007221,bank_transfer,1,538.57
PAY007222,O007222,credit_card,2,1740.7
PAY007223,O007223,debit_card,1,1131.91
PAY007224,O007224,credit_card,1,403.97
PAY007225,O007225,credit_card,3,1801.06
PAY007226,O007226,debit_card,1,906.68
PAY007227,O007227,credit_card,3,1083.4
PAY007228,O007228,credit_card,2,2345.69
PAY007229,O007229,bank_transfer,1,936.6
PAY007230,O007230,bank_transfer,1,106.16
PAY007231,O007231,credit_card,6,1023.03
PAY007232,O007232,debit_card,1,149.33
PAY007233,O007233,credit_card,3,1607.34
PAY007234,O007234,credit_card,12,2338.03
PAY007235,O007235,debit_card,1,548.37
PAY007236,O007236,credit_card,1,361.25
PAY007237,O007237,credit_card,2,1792.12
PAY007238,O007238,digital_wallet,1,510.01
PAY007239,O007239,credit_card,12,824.57
PAY007240,O007240,credit_card,2,1300.79
PAY007241,O007241,credit_card,2,291.87
PAY007242,O007242,debit_card,1,1044.33
PAY007243,O007243,debit_card,1,1307.59
PAY007244,O007244,credit_card,1,1259.24
PAY007245,O007245,digital_wallet,1,1733.82
PAY007246,O007246,credit_card,1,594.1
PAY007247,O007247,debit_card,1,305.2
PAY007248,O007248,digital_wallet,1,1294.19
PAY007249,O007249,bank_transfer,1,267.86
PAY007250,O007250,credit_card,3,2539.54
PAY007251,O007251,debit_card,1,431.72
PAY007252,O007252,credit_card,6,274.62
PAY007253,O007253,credit_card,2,306.65
PAY007254,O007254,credit_card,1,412.94
PAY007255,O007255,credit_card,1,1699.42
PAY007256,O007256,credit_card,6,1206.92
PAY007257,O007257,credit_card,1,594.63
PAY007258,O007258,credit_card,6,1503.63
PAY007259,O007259,credit_card,12,335.5
PAY007260,O007260,credit_card,3,159.01
PAY007261,O007261,bank_transfer,1,1376.64
PAY007262,O007262,debit_card,1,316.72
PAY007263,O007263,bank_transfer,1,1770.93
PAY007264,O007264,digital_wallet,1,1505.06
PAY007265,O007265,credit_card,3,860.87
PAY007266,O007266,credit_card,1,578.2
PAY007267,O007267,credit_card,1,495.45
PAY007268,O007268,debit_card,1,1181.47
PAY007269,O007269,credit_card,12,117.98
PAY007270,O007270,digital_wallet,1,1034.97
PAY007271,O007271,DEBIT_CARD,1,1467.09
PAY007272,O007272,debit_card,1,897.07
PAY007273,O007273,credit_card,6,1311.25
PAY007274,O007274,credit_card,1,238.22
PAY007275,O007275,credit_card,12,608.87
PAY007276,O007276,credit_card,12,2039.4
PAY007277,O007277,debit_card,1,1919.77
PAY007278,O007278,bank_transfer,1,513.33
PAY007279,O007279,credit_card,6,1082.35
PAY007280,O007280,digital_wallet,1,27.6
PAY007281,O007281,debit_card,1,357.33
PAY007282,O007282,credit_card,1,599.82
PAY007283,O007283,digital_wallet,1,354.96
PAY007284,O007284,credit_card,3,1048.98
PAY007285,O007285,credit_card,12,335.79
PAY007286,O007286,credit_card,2,767.23
PAY007287,O007287,credit_card,2,1153.01
PAY007288,O007288,debit_card,1,889.76
PAY007289,O007289,credit_card,1,28511.95
PAY007290,O007290,debit_card,1,1131.1
PAY007291,O007291,digital_wallet,1,425.39
PAY007292,O007292,credit_card,1,615.96
PAY007293,O007293,debit_card,1,4760.7
PAY007294,O007294,credit_card,1,409.08
PAY007295,O007295,debit_card,1,688.82
PAY007296,O007296,digital_wallet,1,3734.53
PAY007297,O007297,debit_card,1,1582.66
PAY007298,O007298,debit_card,1,1533.73
PAY007299,O007299,digital_wallet,1,782.27
PAY007300,O007300,credit_card,12,378.8
PAY007301,O007301,credit_card,1,516.59
PAY007302,O007302,bank_transfer,1,540.23
PAY007303,O007303,debit_card,1,695.36
PAY007304,O007304,credit_card,2,424.19
PAY007305,O007305,credit_card,12,1260.54
PAY007306,O007306,credit_card,6,2009.41
PAY007307,O007307,credit_card,3,2650.86
PAY007308,O007308,credit_card,3,778.26
PAY007309,O007309,debit_card,1,1142.57
PAY007310,O007310,credit_card,6,3076.6
PAY007311,O007311,bank_transfer,1,114.55
PAY007312,O007312,bank_transfer,1,502.22
PAY007313,O007313,credit_card,1,1001.08
PAY007314,O007314,credit_card,3,1730.84
PAY007315,O007315,credit_card,3,230.7
PAY007316,O007316,credit_card,6,1298.31
PAY007317,O007317,credit_card,12,609.21
PAY007318,O007318,credit_card,1,1499.42
PAY007319,O007319,debit_card,1,843.19
PAY007320,O007320,credit_card,1,369.29
PAY007321,O007321,bank_transfer,1,531.13
PAY007322,O007322,digital_wallet,1,269.32
PAY007323,O007323,debit_card,1,238.47
PAY007324,O007324,bank_transfer,1,727.71
PAY007325,O007325,credit_card,6,461.77
PAY007326,O007326,credit_card,2,1931.52
PAY007327,O007327,credit_card,1,24.26
PAY007328,O007328,digital_wallet,1,1010.51
PAY007329,O007329, credit_card ,1,1828.54
PAY007330,O007330,credit_card,6,601.09
PAY007331,O007331,credit_card,1,1041.88
PAY007332,O007332,credit_card,12,553.09
PAY007333,O007333,credit_card,1,730.65
PAY007334,O007334,credit_card,1,878.52
PAY007335,O007335,debit_card,1,244.73
PAY007336,O007336,debit_card,1,1164.32
PAY007337,O007337,bank_transfer,1,13.2
PAY007338,O007338,credit_card,2,2006.2
PAY007339,O007339,credit_card,1,682.46
PAY007340,O007340,credit_card,6,1798.7
PAY007341,O007341,credit_card,1,663.98
PAY007342,O007342,digital_wallet,1,384.02
PAY007343,O007343,credit_card,6,869.95
PAY007344,O007344,credit_card,1,2591.52
PAY007345,O007345,debit_card,1,869.29
PAY007346,O007346,credit_card,6,49.65
PAY007347,O007347,credit_card,6,373.83
PAY007348,O007348,debit_card,1,2209.57
PAY007349,O007349,credit_card,6,1720.01
PAY007350,O007350,debit_card,1,600.9
PAY007351,O007351,bank_transfer,1,1900.68
PAY007352,O007352,digital_wallet,1,2733.08
PAY007353,O007353,digital_wallet,1,428.69
PAY007354,O007354,debit_card,1,269.53
PAY007355,O007355,bank_transfer,1,2195.48
PAY007356,O007356,digital_wallet,1,1016.57
PAY007357,O007357,credit_card,1,2523.73
PAY007358,O007358,credit_card,1,1061.48
PAY007359,O007359,credit_card,1,1634.49
PAY007360,O007360,debit_card,1,96.92
PAY007361,O007361,debit_card,1,1954.28
PAY007362,O007362,credit_card,3,1084.53
PAY007363,O007363,digital_wallet,1,238.35
PAY007364,O007364,credit_card,3,1023.94
PAY007365,O007365,credit_card,1,726.48
PAY007366,O007366,credit_card,12,1418.36
PAY007367,O007367,credit_card,1,1827.98
PAY007368,O007368,bank_transfer,1,351.27
PAY007369,O007369,bank_transfer,1,467.32
PAY007370,O007370,credit_card,6,2172.49
PAY007371,O007371, digital_wallet ,1,947.75
PAY007372,O007372,credit_card,6,1663.61
PAY007373,O007373,digital_wallet,1,668.14
PAY007374,O007374,debit_card,1,867.48
PAY007375,O007375,debit_card,1,345.2
PAY007376,O007376,debit_card,1,1314.05
PAY007377,O007377,digital_wallet,1,912.13
PAY007378,O007378,bank_transfer,1,1312.6
PAY007379,O007379,debit_card,1,706.11
PAY007380,O007380,credit_card,1,456.15
PAY007381,O007381,debit_card,1,4046.58
PAY007382,O007382,bank_transfer,1,44.85
PAY007383,O007383,digital_wallet,1,281.85
PAY007384,O007384,credit_card,6,38.76
PAY007385,O007385,bank_transfer,1,106.42
PAY007386,O007386,credit_card,1,923.86
PAY007387,O007387,debit_card,1,4862.04
PAY007388,O007388,digital_wallet,1,218.34
PAY007389,O007389,credit_card,1,2918.37
PAY007390,O007390,digital_wallet,1,2289.89
PAY007391,O007391,debit_card,1,662.58
PAY007392,O007392,bank_transfer,1,682.04
PAY007393,O007393,debit_card,1,2560.76
PAY007394,O007394,digital_wallet,1,399.78
PAY007395,O007395,credit_card,1,284.27
PAY007396,O007396,credit_card,1,2212.98
PAY007397,O007397,credit_card,2,1034.88
PAY007398,O007398,bank_transfer,1,136.96
PAY007399,O007399,bank_transfer,1,2599.01
PAY007400,O007400,credit_card,3,2519.09
PAY007401,O007401,credit_card,12,1216.08
