review_id,order_id,review_score,review_comment,review_date
R006251,O006251,2,Demora excesiva,2024-06-16
R006252,O006252,3,Aceptable,2024-07-04
R006253,O006253,5,,2024-11-29
R006254,O006254,3,Aceptable,2024-04-13
R006255,O006255,5,Llegó perfecto,2025-10-19
R006256,O006256,4,Buena compra,2025-05-01
R006259,O006259,3,Aceptable,2026-02-09
R006260,O006260,1,Muy mala experiencia,2026-05-17
R006262,O006262,5,,2024-05-08
R006263,O006263,4,Recomendado,2024-02-13
R006265,O006265,5,Llegó perfecto,2024-08-29
R006267,O006267,5,Excelente producto,2026-02-27
R006268,O006268,5,Muy buena experiencia,2025-06-25
R006269,O006269,3,Cumple lo esperado,2025-10-03
R006270,O006270,2,Producto regular,2026-06-24
R006271,O006271,5,Muy buena experiencia,2024-10-27
R006272,O006272,4,Buena compra,2025-05-26
R006274,O006274,3,Cumple lo esperado,2026-03-09
R006276,O006276,5,Excelente producto,2024-01-09
R006277,O006277,5,,2025-05-23
R006278,O006278,4,Todo bien,2025-11-24
R006279,O006279,5,Excelente producto,2026-04-11
R006281,O006281,5,Llegó perfecto,2024-08-10
R006282,O006282,5,Excelente producto,2024-11-09
R006284,O006284,5,Muy buena experiencia,2026-06-21
R006286,O006286,5,Excelente producto,2026-04-01
R006288,O006288,5,Excelente producto,2025-05-12
R006289,O006289,1,Producto llegó tarde,2024-02-14
R006290,O006290,2,Demora excesiva,2024-09-03
R006291,O006291,5,Llegó perfecto,2024-02-28
R006292,O006292,4,Recomendado,2025-02-18
R006295,O006295,1,,2025-08-28
R006296,O006296,4,Buena compra,2025-12-29
R006297,O006297,5,Muy buena experiencia,2024-09-09
R006298,O006298,5,Muy buena experiencia,2025-08-10
R006300,O006300,4,Recomendado,2025-09-05
R006301,O006301,2,,2024-07-11
R006302,O006302,3,Aceptable,2025-10-06
R006303,O006303,5,Llegó perfecto,2025-02-24
R006304,O006304,4,Todo bien,2024-09-17
R006305,O006305,5,Muy buena experiencia,2026-04-15
R006306,O006306,4,Recomendado,2026-04-04
R006307,O006307,5,Muy buena experiencia,2026-05-26
R006308,O006308,2,Podría mejorar,2026-06-19
R006309,O006309,4,Buena compra,2024-07-05
R006310,O006310,1,Muy mala experiencia,2024-03-23
R006311,O006311,4,Todo bien,2025-08-21
R006312,O006312,2,,2025-07-18
R006313,O006313,3,Experiencia normal,2024-07-05
R006314,O006314,5,Excelente producto,2024-02-19
R006315,O006315,4,Todo bien,2025-04-30
R006317,O006317,4,Buena compra,2024-12-29
R006318,O006318,1,Producto llegó tarde,2024-12-27
R006319,O006319,4,Todo bien,2026-04-07
R006320,O006320,5,Muy buena experiencia,2026-05-10
R006321,O006321,2,Podría mejorar,2026-06-18
R006322,O006322,2,Demora excesiva,2025-07-30
R006323,O006323,5,Excelente producto,2026-03-03
R006324,O006324,3,Aceptable,2024-09-11
R006326,O006326,5,Excelente producto,2025-06-17
R006327,O006327,1,Muy mala experiencia,2026-04-10
R006328,O006328,5,,2025-05-06
R006332,O006332,1,Muy mala experiencia,2026-02-11
R006333,O006333,1,Muy mala experiencia,2025-04-15
R006334,O006334,4,Recomendado,2025-10-26
R006336,O006336,5,,2025-10-04
R006338,O006338,4,Todo bien,2024-09-24
R006339,O006339,5,Excelente producto,2024-06-29
R006341,O006341,4,Buena compra,2024-10-28
R006342,O006342,5,Excelente producto,2024-04-21
R006343,O006343,1,Producto llegó tarde,2025-12-26
R006344,O006344,4,Buena compra,2025-04-30
R006348,O006348,4,,2024-04-28
R006350,O006350,4,Buena compra,2025-11-22
R006351,O006351,5,Llegó perfecto,2024-01-21
R006352,O006352,5,Excelente producto,2024-02-21
R006353,O006353,4,Recomendado,2024-05-05
R006355,O006355,1,No lo recomiendo,2026-05-26
R006356,O006356,2,Producto regular,2025-08-25
R006357,O006357,5,Llegó perfecto,2026-01-26
R006358,O006358,2,Podría mejorar,2024-10-30
R006359,O006359,5,Llegó perfecto,2025-03-26
R006360,O006360,5,Muy buena experiencia,2025-09-07
R006362,O006362,5,Muy buena experiencia,2025-08-31
R006364,O006364,5,,2025-11-18
R006365,O006365,5,Excelente producto,2025-09-23
R006366,O006366,5,Excelente producto,2026-01-30
R006367,O006367,4,Buena compra,2024-06-28
R006368,O006368,4,Buena compra,2024-12-01
R006370,O006370,5,Llegó perfecto,2025-01-19
R006372,O006372,5,Muy buena experiencia,2024-09-26
R006373,O006373,5,Llegó perfecto,2025-11-28
R006374,O006374,2,Producto regular,2024-03-31
R006375,O006375,5,Muy buena experiencia,2025-12-13
R006376,O006376,5,Excelente producto,2025-06-09
R006377,O006377,2,Producto regular,2024-06-19
R006380,O006380,4,Recomendado,2025-10-15
R006381,O006381,3,,2025-12-12
R006382,O006382,1,Muy mala experiencia,2024-02-13
R006383,O006383,5,Excelente producto,2024-02-18
R006385,O006385,4,Buena compra,2024-02-09
R006386,O006386,4,Todo bien,2025-10-14
R006387,O006387,3,Aceptable,2024-08-23
R006388,O006388,3,Aceptable,2024-09-01
R006389,O006389,5,Excelente producto,2024-01-31
R006390,O006390,5,Muy buena experiencia,2024-05-27
R006391,O006391,4,Todo bien,2026-01-25
R006394,O006394,4,Todo bien,2025-12-09
R006396,O006396,2,Producto regular,2024-03-14
R006397,O006397,4,Todo bien,2026-01-30
R006398,O006398,5,,2026-07-11
R006399,O006399,2,Producto regular,2024-07-12
R006401,O006401,1,Producto llegó tarde,2024-12-24
R006404,O006404,5,Excelente producto,2024-08-14
R006406,O006406,1,Muy mala experiencia,2025-03-29
R006407,O006407,4,Recomendado,2026-05-17
R006408,O006408,3,Aceptable,2025-12-02
R006409,O006409,5,Llegó perfecto,2024-10-05
R006410,O006410,5,Muy buena experiencia,2025-08-06
R006411,O006411,5,Excelente producto,2026-05-26
R006412,O006412,5,Excelente producto,2026-02-27
R006413,O006413,1,No lo recomiendo,2025-12-06
R006415,O006415,2,Producto regular,2024-05-11
R006416,O006416,4,Buena compra,2024-11-03
R006417,O006417,4,Recomendado,2025-08-19
R006418,O006418,5,Muy buena experiencia,2024-06-14
R006419,O006419,4,,2025-04-06
R006422,O006422,2,Producto regular,2024-10-08
R006423,O006423,2,Producto regular,2024-06-05
R006424,O006424,1,Producto llegó tarde,2024-06-02
R006425,O006425,4,Buena compra,2026-04-10
R006426,O006426,3,Aceptable,2025-07-18
R006427,O006427,3,Aceptable,2025-03-27
R006429,O006429,1,No lo recomiendo,2025-12-06
R006430,O006430,5,Muy buena experiencia,2026-04-02
R006431,O006431,5,Llegó perfecto,2024-03-20
R006433,O006433,2,Producto regular,2024-03-19
R006434,O006434,5,Excelente producto,2025-01-07
R006435,O006435,4,Todo bien,2026-02-13
R006437,O006437,4,Todo bien,2025-01-26
R006438,O006438,5,Llegó perfecto,2024-08-03
R006439,O006439,4,Buena compra,2025-06-18
R006440,O006440,1,No lo recomiendo,2025-07-30
R006442,O006442,4,Recomendado,2025-11-05
R006443,O006443,5,Muy buena experiencia,2025-08-26
R006444,O006444,1,Muy mala experiencia,2024-12-02
R006445,O006445,4,Buena compra,2024-07-08
R006446,O006446,5,Muy buena experiencia,2026-05-21
R006447,O006447,4,Buena compra,2024-08-12
R006448,O006448,4,Buena compra,2024-02-17
R006450,O006450,1,Muy mala experiencia,2026-04-25
R006451,O006451,2,Producto regular,2024-06-28
R006453,O006453,4,Todo bien,2024-11-07
R006455,O006455,5,,2025-01-26
R006456,O006456,1,Muy mala experiencia,2024-09-22
R006457,O006457,1,No lo recomiendo,2024-08-02
R006458,O006458,4,Todo bien,2025-05-15
R006459,O006459,5,Llegó perfecto,2024-08-22
R006460,O006460,5,Excelente producto,2024-08-23
R006462,O006462,5,Excelente producto,2026-01-24
R006463,O006463,5,Llegó perfecto,2024-06-11
R006465,O006465,4,Todo bien,2026-04-16
R006466,O006466,5,Excelente producto,2024-08-07
R006467,O006467,5,Muy buena experiencia,2024-06-10
R006468,O006468,4,Recomendado,2025-07-20
R006470,O006470,5,Excelente producto,2025-07-25
R006471,O006471,2,Demora excesiva,2026-04-16
R006472,O006472,4,Recomendado,2026-04-20
R006473,O006473,4,,2026-06-20
R006474,O006474,3,,2024-03-06
R006476,O006476,1,No lo recomiendo,2024-11-26
R006478,O006478,4,,2024-09-18
R006479,O006479,5,,2024-05-25
R006480,O006480,4,Buena compra,2026-05-17
R006481,O006481,5,Llegó perfecto,2025-02-26
R006482,O006482,5,Llegó perfecto,2024-08-29
R006483,O006483,5,Excelente producto,2025-03-08
R006484,O006484,4,Recomendado,2024-05-11
R006485,O006485,5,Muy buena experiencia,2025-11-25
R006486,O006486,1,Muy mala experiencia,2024-09-02
R006488,O006488,5,Excelente producto,2024-08-21
R006490,O006490,4,Recomendado,2025-02-06
R006493,O006493,2,,2025-04-04
R006494,O006494,5,Excelente producto,2024-05-09
R006495,O006495,4,Recomendado,2024-07-27
R006496,O006496,4,Recomendado,2024-08-13
R006500,O006500,3,Cumple lo esperado,2024-02-07
R006501,O006501,5,,2024-05-17
R006503,O006503,5,Llegó perfecto,2024-04-16
R006505,O006505,4,Todo bien,2026-04-11
R006507,O006507,4,Recomendado,2024-10-30
R006508,O006508,5,,2024-06-15
R006509,O006509,5,Excelente producto,2025-11-01
R006511,O006511,4,Todo bien,2024-07-03
R006513,O006513,1,,2024-04-12
R006514,O006514,5,Excelente producto,2025-04-07
R006516,O006516,4,Buena compra,2025-02-23
R006517,O006517,5,Muy buena experiencia,2025-08-03
R006518,O006518,3,Cumple lo esperado,2026-03-04
R006519,O006519,4,Todo bien,2024-02-07
R006522,O006522,5,Excelente producto,2024-05-27
R006523,O006523,4,Buena compra,2024-05-18
R006524,O006524,1,No lo recomiendo,2025-05-26
R006527,O006527,3,Aceptable,2025-07-12
R006528,O006528,1,Muy mala experiencia,2026-05-12
R006529,O006529,1,Producto llegó tarde,2025-12-25
R006530,O006530,5,Muy buena experiencia,2025-01-20
R006531,O006531,1,Producto llegó tarde,2024-05-30
R006532,O006532,4,Buena compra,2024-12-06
R006533,O006533,4,Buena compra,2025-02-08
R006534,O006534,3,Aceptable,2024-06-10
R006536,O006536,5,Excelente producto,2024-09-11
R006537,O006537,5,,2026-06-15
R006538,O006538,4,Todo bien,2025-02-15
R006541,O006541,4,Buena compra,2024-02-22
R006542,O006542,4,,2025-04-21
R006545,O006545,3,Experiencia normal,2025-09-22
R006546,O006546,5,Excelente producto,2024-07-14
R006547,O006547,4,,2026-05-06
R006548,O006548,4,Recomendado,2024-05-19
R006549,O006549,4,Buena compra,2026-02-26
R006550,O006550,1,Producto llegó tarde,2024-08-17
R006551,O006551,4,Todo bien,2024-12-08
R006553,O006553,4,Buena compra,2024-06-19
R006554,O006554,3,Experiencia normal,2026-04-02
R006555,O006555,5,Excelente producto,2024-03-20
R006556,O006556,5,Llegó perfecto,2025-04-05
R006557,O006557,4,Recomendado,2025-03-25
R006558,O006558,5,Llegó perfecto,2025-06-27
R006559,O006559,1,Producto llegó tarde,2024-03-05
R006560,O006560,3,Aceptable,2025-12-21
R006561,O006561,4,Todo bien,2025-02-24
R006562,O006562,5,Excelente producto,2025-05-06
R006563,O006563,2,Demora excesiva,2024-12-06
R006564,O006564,4,Recomendado,2025-10-30
R006566,O006566,2,,2024-11-03
R006567,O006567,1,Producto llegó tarde,2025-11-16
R006568,O006568,4,,2026-06-06
R006569,O006569,1,No lo recomiendo,2024-04-01
R006570,O006570,3,Experiencia normal,2024-12-13
R006571,O006571,1,Muy mala experiencia,2024-07-04
R006572,O006572,5,Excelente producto,2025-06-12
R006573,O006573,4,Todo bien,2024-06-22
R006575,O006575,1,No lo recomiendo,2025-03-21
R006576,O006576,3,Cumple lo esperado,2025-10-04
R006577,O006577,2,Podría mejorar,2025-10-16
R006578,O006578,5,Llegó perfecto,2024-01-16
R006580,O006580,4,Todo bien,2025-05-20
R006581,O006581,5,Llegó perfecto,2024-05-21
R006582,O006582,5,Muy buena experiencia,2024-04-30
R006584,O006584,4,Buena compra,2025-12-24
R006585,O006585,5,,2024-07-09
R006586,O006586,4,Buena compra,2024-07-30
R006587,O006587,5,Muy buena experiencia,2025-05-23
R006588,O006588,4,Recomendado,2025-05-31
R006591,O006591,4,Todo bien,2024-04-25
R006592,O006592,3,Cumple lo esperado,2026-04-29
R006593,O006593,3,Cumple lo esperado,2025-03-11
R006594,O006594,2,Demora excesiva,2025-07-23
R006596,O006596,4,,2025-12-12
R006598,O006598,5,Llegó perfecto,2024-10-18
R006599,O006599,5,Muy buena experiencia,2025-12-07
R006600,O006600,5,Muy buena experiencia,2026-03-26
R006601,O006601,5,Llegó perfecto,2024-09-14
R006602,O006602,5,Llegó perfecto,2025-03-23
R006603,O006603,4,Buena compra,2025-08-17
R006604,O006604,2,Producto regular,2026-01-19
R006605,O006605,2,Producto regular,2026-02-21
R006607,O006607,5,Excelente producto,2025-10-22
R006608,O006608,5,Llegó perfecto,2024-10-13
R006610,O006610,4,,2024-04-01
R006611,O006611,4,Todo bien,2026-01-01
R006612,O006612,4,Todo bien,2026-04-19
R006613,O006613,4,,2025-03-27
R006614,O006614,5,Llegó perfecto,2024-02-08
R006615,O006615,5,Muy buena experiencia,2025-01-30
R006617,O006617,5,Excelente producto,2024-09-04
R006619,O006619,4,Recomendado,2024-09-02
R006620,O006620,5,Excelente producto,2024-08-07
R006621,O006621,3,Experiencia normal,2024-01-09
R006622,O006622,4,Todo bien,2025-10-26
R006624,O006624,4,Buena compra,2025-05-10
R006625,O006625,4,Recomendado,2025-06-09
R006627,O006627,2,Producto regular,2024-10-30
R006628,O006628,5,Llegó perfecto,2025-12-17
R006629,O006629,4,Recomendado,2026-03-27
R006630,O006630,2,Demora excesiva,2024-07-22
R006632,O006632,5,Muy buena experiencia,2025-04-18
R006633,O006633,4,Todo bien,2024-11-25
R006634,O006634,5,Llegó perfecto,2025-09-06
R006635,O006635,5,Llegó perfecto,2026-04-10
R006636,O006636,1,Muy mala experiencia,2026-03-24
R006637,O006637,3,Aceptable,2025-04-20
R006638,O006638,5,Excelente producto,2025-11-20
R006639,O006639,4,Recomendado,2026-05-05
R006640,O006640,2,Podría mejorar,2024-04-10
R006644,O006644,5,,2026-06-30
R006646,O006646,1,,2026-01-15
R006647,O006647,5,Llegó perfecto,2026-02-27
R006650,O006650,3,Aceptable,2026-03-10
R006652,O006652,4,Buena compra,2025-02-28
R006653,O006653,2,Podría mejorar,2026-06-03
R006654,O006654,1,Muy mala experiencia,2024-09-04
R006657,O006657,3,Experiencia normal,2026-03-22
R006658,O006658,4,Todo bien,2025-05-13
R006659,O006659,3,Experiencia normal,2026-06-06
R006660,O006660,3,Cumple lo esperado,2024-11-28
R006661,O006661,1,,2025-09-20
R006662,O006662,5,Excelente producto,2024-11-09
R006663,O006663,5,Muy buena experiencia,2025-07-12
R006665,O006665,1,,2025-03-16
R006666,O006666,2,,2024-11-25
R006667,O006667,2,Podría mejorar,2024-08-26
R006669,O006669,1,No lo recomiendo,2025-04-02
R006671,O006671,5,Muy buena experiencia,2025-12-17
R006672,O006672,5,Muy buena experiencia,2025-02-05
R006673,O006673,5,Excelente producto,2025-03-01
R006674,O006674,5,Muy buena experiencia,2025-11-07
R006675,O006675,5,Llegó perfecto,2025-07-26
R006676,O006676,2,Demora excesiva,2024-11-23
R006677,O006677,5,,2026-01-20
R006678,O006678,2,Producto regular,2025-09-11
R006679,O006679,4,Recomendado,2025-07-04
R006681,O006681,3,Experiencia normal,2026-04-13
R006682,O006682,4,,2024-06-10
R006684,O006684,4,Todo bien,2025-11-11
R006685,O006685,5,,2026-04-22
R006686,O006686,2,Producto regular,2025-10-05
R006687,O006687,1,Muy mala experiencia,2025-04-16
R006688,O006688,5,Muy buena experiencia,2024-02-16
R006689,O006689,2,Demora excesiva,2025-08-08
R006690,O006690,2,Producto regular,2026-01-01
R006691,O006691,3,Aceptable,2024-09-19
R006692,O006692,5,Excelente producto,2025-08-09
R006693,O006693,5,,2025-02-26
R006694,O006694,5,Llegó perfecto,2026-04-06
R006696,O006696,3,Experiencia normal,2026-01-05
R006697,O006697,3,Experiencia normal,2024-06-27
R006698,O006698,1,Muy mala experiencia,2026-06-27
R006699,O006699,2,Demora excesiva,2024-04-16
R006700,O006700,3,,2025-05-24
R006701,O006701,5,,2025-10-28
R006702,O006702,4,Buena compra,2025-01-08
R006704,O006704,3,Cumple lo esperado,2026-06-06
R006705,O006705,5,,2024-03-23
R006706,O006706,5,Llegó perfecto,2024-08-20
R006707,O006707,5,Llegó perfecto,2024-12-08
R006708,O006708,2,,2024-05-01
R006710,O006710,5,,2026-02-14
R006711,O006711,5,Llegó perfecto,2025-03-23
R006712,O006712,1,,2025-10-08
R006713,O006713,3,Experiencia normal,2025-02-25
R006716,O006716,4,Buena compra,2024-08-12
R006718,O006718,5,Llegó perfecto,2025-08-21
R006719,O006719,3,Aceptable,2024-05-29
R006722,O006722,3,Aceptable,2025-02-07
R006723,O006723,4,Recomendado,2025-10-11
R006724,O006724,4,,2025-03-12
R006725,O006725,4,Todo bien,2025-04-25
R006726,O006726,3,Aceptable,2025-01-09
R006727,O006727,2,Demora excesiva,2025-06-01
R006730,O006730,5,Muy buena experiencia,2025-05-23
R006731,O006731,5,Excelente producto,2024-11-14
R006732,O006732,5,Excelente producto,2024-03-14
R006735,O006735,5,Muy buena experiencia,2024-03-11
R006737,O006737,5,Excelente producto,2026-01-22
R006739,O006739,5,Muy buena experiencia,2026-05-21
R006740,O006740,4,,2025-08-29
R006741,O006741,4,Recomendado,2025-02-27
R006742,O006742,4,Todo bien,2024-02-20
R006743,O006743,4,Buena compra,2025-06-03
R006744,O006744,2,Podría mejorar,2026-04-16
R006747,O006747,5,Muy buena experiencia,2024-02-06
R006748,O006748,4,Buena compra,2025-02-16
R006750,O006750,4,,2025-01-16
R006752,O006752,4,Buena compra,2024-02-24
R006754,O006754,4,Recomendado,2025-11-24
R006755,O006755,5,Llegó perfecto,2026-05-13
R006759,O006759,5,Llegó perfecto,2025-09-28
R006760,O006760,4,Recomendado,2024-03-22
R006761,O006761,5,Llegó perfecto,2026-06-13
R006763,O006763,5,Llegó perfecto,2024-06-22
R006764,O006764,5,Muy buena experiencia,2026-06-26
R006765,O006765,1,No lo recomiendo,2024-08-27
R006766,O006766,5,Muy buena experiencia,2026-01-14
R006767,O006767,1,Muy mala experiencia,2024-02-25
R006768,O006768,1,,2024-02-04
R006769,O006769,2,,2024-06-09
R006772,O006772,5,Llegó perfecto,2024-09-04
R006773,O006773,4,Recomendado,2024-03-19
R006775,O006775,4,Recomendado,2025-07-13
R006776,O006776,3,,2024-09-25
R006777,O006777,5,Llegó perfecto,2024-04-15
R006778,O006778,5,Muy buena experiencia,2024-05-07
R006780,O006780,4,Recomendado,2024-07-10
R006783,O006783,5,Llegó perfecto,2026-04-14
R006784,O006784,4,Todo bien,2026-05-20
R006785,O006785,5,Excelente producto,2025-05-01
R006786,O006786,5,Excelente producto,2024-02-27
R006788,O006788,5,Excelente producto,2026-05-06
R006789,O006789,5,,2026-06-18
R006790,O006790,2,Demora excesiva,2025-06-04
R006793,O006793,5,Muy buena experiencia,2025-10-12
R006794,O006794,4,Todo bien,2026-01-22
R006795,O006795,5,Excelente producto,2025-09-21
R006796,O006796,5,Llegó perfecto,2024-10-23
R006797,O006797,3,Experiencia normal,2024-12-29
R006800,O006800,5,Muy buena experiencia,2026-07-06
R006801,O006801,3,Cumple lo esperado,2024-12-11
R006802,O006802,3,Aceptable,2025-06-06
R006803,O006803,4,Buena compra,2025-12-06
R006808,O006808,2,,2024-09-22
R006811,O006811,3,,2024-12-16
R006812,O006812,1,Producto llegó tarde,2024-08-13
R006813,O006813,3,Experiencia normal,2024-04-29
R006814,O006814,5,Excelente producto,2025-06-27
R006815,O006815,2,Demora excesiva,2025-05-24
R006816,O006816,2,,2024-04-20
R006818,O006818,5,Excelente producto,2025-03-25
R006819,O006819,4,Recomendado,2024-02-13
R006820,O006820,3,Experiencia normal,2025-04-02
R006821,O006821,1,No lo recomiendo,2025-11-16
R006824,O006824,4,Recomendado,2024-02-17
R006825,O006825,5,Excelente producto,2025-11-09
R006826,O006826,3,Experiencia normal,2024-05-26
R006828,O006828,4,Todo bien,2026-03-25
R006829,O006829,5,,2026-06-20
R006830,O006830,5,Excelente producto,2025-11-24
R006831,O006831,5,Llegó perfecto,2026-07-03
R006832,O006832,3,Cumple lo esperado,2024-11-06
R006833,O006833,2,Podría mejorar,2025-03-22
R006834,O006834,4,Buena compra,2026-05-25
R006835,O006835,1,No lo recomiendo,2026-01-11
R006837,O006837,4,Recomendado,2026-06-23
R006840,O006840,4,Recomendado,2024-09-29
R006841,O006841,1,Producto llegó tarde,2024-05-28
R006842,O006842,2,Podría mejorar,2025-02-11
R006843,O006843,4,Todo bien,2026-06-01
R006844,O006844,1,Producto llegó tarde,2024-12-26
R006846,O006846,2,Producto regular,2025-12-21
R006848,O006848,4,Buena compra,2026-05-05
R006849,O006849,5,Muy buena experiencia,2025-04-08
R006852,O006852,4,Buena compra,2024-04-30
R006853,O006853,5,Excelente producto,2025-08-30
R006854,O006854,5,Excelente producto,2025-10-09
R006856,O006856,5,Muy buena experiencia,2024-04-13
R006857,O006857,4,Buena compra,2025-02-23
R006858,O006858,1,Muy mala experiencia,2024-12-10
R006859,O006859,4,Todo bien,2024-03-17
R006860,O006860,3,Cumple lo esperado,2025-06-14
R006861,O006861,3,Aceptable,2025-05-19
R006863,O006863,4,Todo bien,2026-03-17
R006864,O006864,2,Podría mejorar,2025-10-11
R006867,O006867,3,Cumple lo esperado,2025-09-27
R006868,O006868,3,Cumple lo esperado,2025-09-22
R006872,O006872,4,Buena compra,2026-05-01
R006873,O006873,4,,2026-01-22
R006874,O006874,5,Llegó perfecto,2024-11-07
R006875,O006875,2,Demora excesiva,2025-07-08
R006876,O006876,2,Podría mejorar,2026-04-17
R006877,O006877,4,Buena compra,2025-03-05
R006878,O006878,5,Muy buena experiencia,2025-08-14
R006879,O006879,2,Podría mejorar,2026-04-03
R006880,O006880,4,,2024-03-28
R006881,O006881,5,Muy buena experiencia,2025-08-27
R006883,O006883,5,Excelente producto,2024-03-02
R006884,O006884,1,Producto llegó tarde,2026-03-29
R006885,O006885,5,Muy buena experiencia,2025-08-19
R006888,O006888,4,,2024-06-20
R006889,O006889,5,Excelente producto,2025-08-02
R006890,O006890,1,No lo recomiendo,2024-08-20
R006891,O006891,4,Recomendado,2024-10-08
R006892,O006892,4,Recomendado,2024-07-15
R006894,O006894,4,Buena compra,2025-01-02
R006895,O006895,1,,2024-03-11
R006898,O006898,5,Excelente producto,2024-03-23
R006899,O006899,3,Experiencia normal,2026-06-07
R006902,O006902,4,Todo bien,2024-11-18
R006903,O006903,5,Excelente producto,2024-09-21
R006904,O006904,4,,2026-01-24
R006907,O006907,4,Buena compra,2024-10-07
R006908,O006908,2,Demora excesiva,2025-01-10
R006909,O006909,5,Llegó perfecto,2024-06-16
R006910,O006910,4,Buena compra,2024-10-06
R006911,O006911,4,Recomendado,2024-11-24
R006912,O006912,5,Muy buena experiencia,2026-07-05
R006913,O006913,3,Experiencia normal,2025-03-01
R006914,O006914,5,Muy buena experiencia,2025-04-15
R006915,O006915,2,,2024-09-12
R006916,O006916,1,Muy mala experiencia,2025-11-27
R006917,O006917,4,Todo bien,2025-06-22
R006920,O006920,5,Muy buena experiencia,2025-02-05
R006922,O006922,3,Experiencia normal,2025-02-01
R006924,O006924,3,Experiencia normal,2025-04-05
R006926,O006926,4,Recomendado,2025-03-25
R006928,O006928,5,,2024-09-22
R006929,O006929,4,Buena compra,2025-06-28
R006930,O006930,3,Cumple lo esperado,2025-01-06
R006931,O006931,1,Muy mala experiencia,2025-08-20
R006932,O006932,5,,2026-03-16
R006933,O006933,3,Experiencia normal,2025-03-27
R006935,O006935,5,Muy buena experiencia,2026-05-08
R006936,O006936,5,Excelente producto,2026-07-13
R006937,O006937,4,Buena compra,2026-06-14
R006938,O006938,5,Llegó perfecto,2026-02-07
R006939,O006939,2,Podría mejorar,2026-02-02
R006940,O006940,5,Muy buena experiencia,2025-03-10
R006941,O006941,1,No lo recomiendo,2025-04-30
R006942,O006942,4,,2025-02-21
R006943,O006943,4,Buena compra,2025-06-30
R006944,O006944,1,No lo recomiendo,2025-01-18
R006946,O006946,2,Producto regular,2026-01-25
R006948,O006948,5,Llegó perfecto,2025-07-14
R006949,O006949,4,Buena compra,2026-04-28
R006950,O006950,5,,2026-06-17
R006951,O006951,1,No lo recomiendo,2024-01-25
R006953,O006953,1,No lo recomiendo,2026-01-23
R006956,O006956,5,Muy buena experiencia,2025-09-28
R006957,O006957,1,Producto llegó tarde,2026-01-13
R006958,O006958,5,Excelente producto,2025-05-11
R006959,O006959,5,,2024-09-10
R006962,O006962,4,Todo bien,2024-04-22
R006963,O006963,4,Todo bien,2024-03-13
R006964,O006964,3,Experiencia normal,2025-10-01
R006966,O006966,5,,2026-05-29
R006967,O006967,5,Muy buena experiencia,2025-10-11
R006968,O006968,4,,2025-11-12
R006969,O006969,4,Recomendado,2026-02-04
R006971,O006971,3,Experiencia normal,2024-12-26
R006972,O006972,4,,2025-10-20
R006973,O006973,5,Muy buena experiencia,2025-11-12
R006977,O006977,5,Llegó perfecto,2025-06-16
R006978,O006978,2,,2025-11-05
R006979,O006979,3,Cumple lo esperado,2025-08-03
R006980,O006980,1,Muy mala experiencia,2024-10-16
R006981,O006981,5,Excelente producto,2025-07-04
R006982,O006982,2,Producto regular,2024-12-11
R006983,O006983,1,Muy mala experiencia,2025-08-17
R006984,O006984,4,Todo bien,2025-12-24
R006985,O006985,4,Todo bien,2024-02-04
R006986,O006986,1,Producto llegó tarde,2026-04-24
R006987,O006987,4,Buena compra,2024-12-06
R006988,O006988,3,Aceptable,2025-01-07
R006989,O006989,1,No lo recomiendo,2024-01-28
R006990,O006990,4,Buena compra,2026-03-26
R006992,O006992,3,Cumple lo esperado,2025-12-16
R006994,O006994,5,Excelente producto,2025-05-31
R006995,O006995,5,Muy buena experiencia,2024-02-10
R006996,O006996,4,Recomendado,2024-06-25
R006997,O006997,5,,2025-02-20
R006998,O006998,5,Llegó perfecto,2025-06-26
R007000,O007000,4,Recomendado,2025-05-13
R007002,O007002,2,Demora excesiva,2024-02-18
R007004,O007004,5,Muy buena experiencia,2024-08-22
R007005,O007005,3,Experiencia normal,2026-04-15
R007006,O007006,5,Llegó perfecto,2024-06-14
R007008,O007008,2,Producto regular,2026-03-31
R007010,O007010,4,Buena compra,2025-11-06
R007011,O007011,5,Llegó perfecto,2025-08-21
R007012,O007012,5,Excelente producto,2025-07-20
R007014,O007014,4,Buena compra,2024-08-27
R007015,O007015,2,Producto regular,2026-07-11
R007019,O007019,5,Llegó perfecto,2024-09-08
R007020,O007020,4,Buena compra,2025-12-12
R007021,O007021,5,,2025-05-17
R007022,O007022,5,Muy buena experiencia,2025-04-02
R007024,O007024,5,Muy buena experiencia,2024-07-08
R007026,O007026,5,Muy buena experiencia,2024-07-24
R007027,O007027,2,Podría mejorar,2024-12-03
R007028,O007028,4,Buena compra,2024-02-01
R007029,O007029,2,Demora excesiva,2024-07-30
R007031,O007031,2,,2025-06-21
R007032,O007032,4,Buena compra,2024-08-15
R007035,O007035,2,Producto regular,2024-09-21
R007036,O007036,4,Recomendado,2024-05-29
R007037,O007037,4,Buena compra,2024-07-20
R007038,O007038,2,Podría mejorar,2025-07-30
R007040,O007040,5,Muy buena experiencia,2024-08-19
R007041,O007041,5,Muy buena experiencia,2026-04-18
R007042,O007042,3,Cumple lo esperado,2024-04-05
R007043,O007043,5,Llegó perfecto,2025-08-10
R007044,O007044,4,,2024-07-24
R007045,O007045,1,Muy mala experiencia,2025-06-19
R007046,O007046,5,Excelente producto,2025-04-07
R007049,O007049,5,Llegó perfecto,2025-03-19
