customer_id,customer_name,city,region,segment,signup_date
C01323,Cliente 1323,Valparaíso,V,Retail,2025-07-01
C01324,Cliente 1324,La Serena,IV,Corporate,2026-02-23
C01325,Cliente 1325,Puerto Montt,X,Retail,2026-03-14
C01326,Cliente 1326,Antofagasta,II,Retail,2024-03-30
C01327,Cliente 1327,VALPARAÍSO,V,Retail,2024-05-10
C01328,Cliente 1328,Santiago,RM,Retail,2024-07-13
C01329,Cliente 1329,Concepción,VIII,Retail,2025-09-08
C01330,Cliente 1330,Rancagua,VI,Retail,2026-04-15
C01331,Cliente 1331,Viña del Mar,V,Retail,2026-02-03
C01332,Cliente 1332,Valparaíso,V,Retail,2026-05-18
C01333,Cliente 1333,Puerto Montt,X,Retail,2026-04-09
C01334,Cliente 1334,La Serena,IV,Premium,2024-02-23
C01335,Cliente 1335,Concepción,VIII,Corporate,2025-07-15
C01336,Cliente 1336,Puerto Montt,X,Retail,2025-06-24
C01337,Cliente 1337,Talca,VII,Retail,2024-05-14
C01338,Cliente 1338,Antofagasta,II,Retail,2024-06-16
C01339,Cliente 1339,Concepción,VIII,,2026-04-03
C01340,Cliente 1340,Viña del Mar,V,Retail,2026-03-15
C01341,Cliente 1341,Concepción,VIII,Corporate,2024-04-08
C01342,Cliente 1342,Talca,VII,Retail,2025-08-30
C01343,Cliente 1343,Santiago,RM,Retail,2025-02-10
C01344,Cliente 1344,Puerto Montt,X,Premium,2026-03-25
C01345,Cliente 1345,Puerto Montt,X,Retail,2025-10-30
C01346,Cliente 1346,Rancagua,VI,Retail,2025-06-05
C01347,Cliente 1347,Antofagasta,II,Retail,2024-04-06
C01348,Cliente 1348,Puerto Montt,X,Retail,2024-05-08
C01349,Cliente 1349,Talca,VII,Retail,2026-04-12
C01350,Cliente 1350,Talca,VII,Retail,2025-06-15
C01351,Cliente 1351,LA SERENA,IV,Corporate,2024-04-30
C01352,Cliente 1352,Rancagua,VI,Premium,2024-05-05
C01353,Cliente 1353,Talca,VII,Retail,2026-02-10
C01354,Cliente 1354,Talca,VII,Retail,2025-11-04
C01355,Cliente 1355,Antofagasta,II,Retail,2025-03-31
C01356,Cliente 1356,Temuco,IX,Retail,2025-06-06
C01357,Cliente 1357,Santiago,RM,Retail,2024-11-02
C01358,Cliente 1358,Temuco,IX,Retail,2026-01-16
C01359,Cliente 1359,Concepción,VIII,Retail,2024-03-26
C01360,Cliente 1360,La Serena,IV,Retail,2026-01-20
C01361,Cliente 1361,Temuco,IX,Retail,2025-10-25
C01362,Cliente 1362,Puerto Montt,X,Retail,2025-09-10
C01363,Cliente 1363,Talca,VII,Retail,2024-12-03
C01364,Cliente 1364,,VIII,Premium,2024-08-19
C01365,Cliente 1365,Puerto Montt,X,Corporate,2026-03-12
C01366,Cliente 1366,Rancagua,VI,Retail,2024-12-23
C01367,Cliente 1367,Santiago,RM,Retail,2026-02-08
C01368,Cliente 1368,TALCA,VII,Retail,2026-06-22
C01369,Cliente 1369,Talca,VII,Premium,2025-11-04
C01370,Cliente 1370,Temuco,IX,Premium,2024-09-12
C01371,Cliente 1371,Temuco,IX,Premium,2025-05-29
C01372,Cliente 1372,La Serena,IV,Retail,2026-05-28
C01373,Cliente 1373,Valparaíso,V,Retail,2024-03-19
C01374,Cliente 1374,Antofagasta,II,Retail,2025-05-19
C01375,Cliente 1375,Concepción,VIII,Retail,2025-06-11
C01376,Cliente 1376,Santiago,RM,Premium,2025-12-20
C01377,Cliente 1377,Talca,VII,Retail,2024-02-13
C01378,Cliente 1378,Talca,VII,Corporate,2024-06-28
C01379,Cliente 1379,Santiago,RM,Retail,2025-01-23
C01380,Cliente 1380,La Serena,IV,Premium,2026-05-21
C01381,Cliente 1381,Santiago,RM,Premium,2025-08-05
C01382,Cliente 1382,Talca,VII,Premium,2024-02-06
C01383,Cliente 1383,Santiago,RM,,2024-12-02
C01384,Cliente 1384,Concepción,VIII,Retail,2024-01-10
C01385,Cliente 1385,Concepción,VIII,Retail,2025-05-14
C01386,Cliente 1386,Puerto Montt,X,Retail,2025-01-08
C01387,Cliente 1387,RANCAGUA,VI,Retail,2025-03-25
C01388,Cliente 1388,La Serena,IV,Retail,2024-10-18
C01389,Cliente 1389,Santiago,RM,Retail,2024-07-22
C01390,Cliente 1390,Rancagua,VI,Retail,2026-03-30
C01391,Cliente 1391,Talca,VII,Premium,2026-01-29
C01392,Cliente 1392,Concepción,VIII,Retail,2025-05-27
C01393,Cliente 1393,Temuco,IX,Retail,2025-09-03
C01394,Cliente 1394,Puerto Montt,X,Retail,2024-06-05
C01395,Cliente 1395,Antofagasta,II,Corporate,2024-09-10
C01396,Cliente 1396,Talca,VII,Retail,2024-07-12
C01397,Cliente 1397,Puerto Montt,X,Retail,2024-07-15
C01398,Cliente 1398,Santiago,RM,Retail,2025-06-21
C01399,Cliente 1399,Puerto Montt,X,Retail,2025-06-06
C01400,Cliente 1400,Antofagasta,II,Corporate,2025-12-29
C01401,Cliente 1401,Santiago,RM,Retail,2026-02-01
C01402,Cliente 1402,Valparaíso,V,Retail,2024-09-15
C01403,Cliente 1403,Santiago,RM,Retail,2026-02-27
C01404,Cliente 1404,Viña del Mar,V,Retail,2025-01-15
C01405,Cliente 1405,Valparaíso,V,Retail,2026-01-30
C01406,Cliente 1406,La Serena,IV,Retail,2025-04-01
C01407,Cliente 1407,Rancagua,VI,Corporate,2024-07-25
C01408,Cliente 1408,Talca,VII,Premium,2026-06-17
C01409,Cliente 1409,Valparaíso,V,Corporate,2024-03-10
C01410,Cliente 1410,Santiago,RM,Retail,2024-10-07
C01411,Cliente 1411,La Serena,IV,Premium,2025-02-11
C01412,Cliente 1412,Concepción,VIII,Retail,2025-06-05
C01413,Cliente 1413,La Serena,IV,Retail,2024-06-12
C01414,Cliente 1414,Talca,VII,Retail,2025-12-25
C01415,Cliente 1415,Antofagasta,II,Retail,2024-06-24
C01416,Cliente 1416,Concepción,VIII,Corporate,2024-10-11
C01417,Cliente 1417,La Serena,IV,Corporate,2024-08-03
C01418,Cliente 1418,Temuco,IX,Retail,2025-12-23
C01419,Cliente 1419,Antofagasta,II,Retail,2024-02-28
C01420,Cliente 1420,Antofagasta,II,Retail,2024-01-17
C01421,Cliente 1421,Viña del Mar,V,Retail,2026-02-02
C01422,Cliente 1422,Viña del Mar,V,Retail,2026-04-16
C01423,Cliente 1423,Puerto Montt,X,Retail,2024-08-25
C01424,Cliente 1424,Concepción,VIII,Retail,2026-04-15
C01425,Cliente 1425,Antofagasta,II,Retail,2024-06-15
C01426,Cliente 1426,Concepción,VIII,Retail,2024-09-08
C01427,Cliente 1427,talca,VII,Retail,2026-02-07
C01428,Cliente 1428,Santiago,RM,Premium,2025-10-21
C01429,Cliente 1429,Viña del Mar,V,Retail,2024-01-10
C01430,Cliente 1430,Valparaíso,V,Retail,2025-05-06
C01431,Cliente 1431,Rancagua,VI,Retail,2024-02-27
C01432,Cliente 1432,Santiago,RM,Retail,2024-10-30
C01433,Cliente 1433,La Serena,IV,Retail,2025-03-13
C01434,Cliente 1434,Puerto Montt,X,Retail,2026-01-02
C01435,Cliente 1435,Antofagasta,II,Retail,2025-09-22
C01436,Cliente 1436,Santiago,RM,Retail,2024-07-01
C01437,Cliente 1437,Concepción,VIII,Premium,2025-12-04
C01438,Cliente 1438,Antofagasta,II,Corporate,2025-11-08
C01439,Cliente 1439,Valparaíso,V,Premium,2026-06-01
C01440,Cliente 1440,Rancagua,VI,Premium,2026-03-15
C01441,Cliente 1441,Antofagasta,II,Retail,2024-11-26
C01442,Cliente 1442,Puerto Montt,X,Retail,2025-02-27
C01443,Cliente 1443,La Serena,IV,Retail,2025-07-16
C01444,Cliente 1444,La Serena,IV,Retail,2025-08-17
C01445,Cliente 1445,,IV,Premium,2024-08-28
C01446,Cliente 1446,Talca,VII,Retail,2024-05-16
C01447,Cliente 1447,Concepción,VIII,Retail,2024-05-27
C01448,Cliente 1448,La Serena,IV,Retail,2024-05-21
C01449,Cliente 1449,Santiago,RM,Retail,2025-03-10
C01450,Cliente 1450,Rancagua,VI,Premium,2026-06-10
C01451,Cliente 1451,Valparaíso,V,Retail,2026-05-01
C01452,Cliente 1452,Talca,VII,Retail,2024-11-02
C01453,Cliente 1453,Santiago,RM,Retail,2024-06-08
C01454,Cliente 1454,Talca,VII,Retail,2025-02-09
C01455,Cliente 1455,Antofagasta,II,Corporate,2025-05-28
C01456,Cliente 1456,Valparaíso,V,Retail,2024-05-08
C01457,Cliente 1457,Talca,VII,Retail,2024-03-20
C01458,Cliente 1458,Puerto Montt,X,Retail,2026-04-02
C01459,Cliente 1459,Valparaíso,V,Retail,2026-03-08
C01460,Cliente 1460,Valparaíso,V,Retail,2024-01-12
C01461,Cliente 1461,La Serena,IV,Retail,2025-08-06
C01462,Cliente 1462,Santiago,RM,Retail,2024-11-12
C01463,Cliente 1463,Talca,VII,Retail,2026-02-08
C01464,Cliente 1464,Valparaíso,V,Retail,2026-01-29
C01465,Cliente 1465,Viña del Mar,V,Premium,2025-05-03
C01466,Cliente 1466,Rancagua,VI,Retail,2025-10-02
C01467,Cliente 1467,Concepción,VIII,Premium,2024-06-13
C01468,Cliente 1468,Temuco,IX,Retail,2024-05-14
C01469,Cliente 1469,Santiago,RM,Premium,2026-03-03
C01470,Cliente 1470,Concepción,VIII,Retail,2025-05-24
C01471,Cliente 1471,Talca,VII,Premium,2026-03-27
C01472,Cliente 1472,Antofagasta,II,Retail,2024-10-13
C01473,Cliente 1473,Rancagua,VI,Retail,2025-04-29
C01474,Cliente 1474,Valparaíso,V,Corporate,2025-05-14
C01475,Cliente 1475,Viña del Mar,V,Corporate,2024-05-12
C01476,Cliente 1476,Temuco,IX,Retail,2025-02-27
C01477,Cliente 1477,Santiago,RM,Retail,2025-10-21
C01478,Cliente 1478,Santiago,RM,Retail,2024-04-17
C01479,Cliente 1479,La Serena,IV,Retail,2025-04-18
C01480,Cliente 1480,Rancagua,VI,Retail,2024-07-03
C01481,Cliente 1481,La Serena,IV,Retail,2024-03-07
C01482,Cliente 1482,Rancagua,VI,Retail,2025-04-10
C01483,Cliente 1483,La Serena,IV,Retail,2024-02-02
C01484,Cliente 1484,Puerto Montt,X,Corporate,2024-08-06
C01485,Cliente 1485,Puerto Montt,X,Retail,2025-10-12
C01486,Cliente 1486,Antofagasta,II,Premium,2025-04-07
C01487,Cliente 1487,Santiago,RM,Retail,2025-03-14
C01488,Cliente 1488,Puerto Montt,X,Retail,2025-07-02
C01489,Cliente 1489,Viña del Mar,V,Retail,2024-01-11
C01490,Cliente 1490,,V,Retail,2024-11-27
C01491,Cliente 1491,Rancagua,VI,Premium,2024-04-26
C01492,Cliente 1492,Concepción,VIII,Retail,2025-10-16
C01493,Cliente 1493,Puerto Montt,X,Retail,2026-03-03
C01494,Cliente 1494,La Serena,IV,Corporate,2025-08-13
C01495,Cliente 1495,Antofagasta,II,Retail,2026-06-07
C01496,Cliente 1496,Puerto Montt,X,Retail,2026-04-28
C01497,Cliente 1497,Concepción,VIII,Retail,2025-01-17
C01498,Cliente 1498,Antofagasta,II,Premium,2025-12-06
C01499,Cliente 1499,Valparaíso,V,Corporate,2026-04-05
C01500,Cliente 1500,Valparaíso,V,Retail,2026-02-08
C01501,Cliente 1501,Viña del Mar,V,Premium,2025-11-14
C01502,Cliente 1502,Talca,VII,Retail,2024-07-19
C01503,Cliente 1503,RANCAGUA,VI,Retail,2026-04-20
C01504,Cliente 1504,Temuco,IX,Premium,2025-06-03
C01505,Cliente 1505,Puerto Montt,X,Retail,2024-01-05
C01506,Cliente 1506,Talca,VII,Premium,2025-09-06
C01507,Cliente 1507,La Serena,IV,Retail,2025-02-04
C01508,Cliente 1508,Viña del Mar,V,Retail,2025-10-13
C01509,Cliente 1509,Talca,VII,Retail,2024-08-24
C01510,Cliente 1510,Viña del Mar,V,Premium,2026-05-13
C01511,Cliente 1511,Temuco,IX,Retail,2024-04-05
C01512,Cliente 1512,Santiago,RM,Retail,2025-07-10
C01513,Cliente 1513,Rancagua,VI,Retail,2026-03-07
C01514,Cliente 1514,La Serena,IV,Retail,2024-09-08
C01515,Cliente 1515,Concepción,VIII,Retail,2025-10-15
C01516,Cliente 1516,Valparaíso,V,Retail,2024-10-16
C01517,Cliente 1517,Temuco,IX,Corporate,2024-07-31
C01518,Cliente 1518,Rancagua,VI,Corporate,2024-03-19
C01519,Cliente 1519,,VI,Premium,2024-07-03
C01520,Cliente 1520,Viña del Mar,V,Premium,2024-04-30
C01521,Cliente 1521, Talca ,VII,Retail,2025-06-18
C01522,Cliente 1522,Santiago,RM,Retail,2026-02-18
C01523,Cliente 1523,Santiago,RM,Retail,2024-08-13
C01524,Cliente 1524,Rancagua,VI,Retail,2024-04-04
C01525,Cliente 1525,Rancagua,VI,Retail,2025-02-13
C01526,Cliente 1526,Antofagasta,II,Corporate,2024-04-15
C01527,Cliente 1527,La Serena,IV,Corporate,2025-05-14
C01528,Cliente 1528,Temuco,IX,Retail,2025-09-13
C01529,Cliente 1529,Valparaíso,V,Retail,2026-06-29
C01530,Cliente 1530,Viña del Mar,V,Premium,2025-10-22
C01531,Cliente 1531,Temuco,IX,Retail,2024-07-09
C01532,Cliente 1532,Concepción,VIII,,2024-05-05
C01533,Cliente 1533,Rancagua,VI,Retail,2024-11-25
C01534,Cliente 1534,Talca,VII,Retail,2025-07-28
C01535,Cliente 1535,Valparaíso,V,Retail,2025-10-23
C01536,Cliente 1536,La Serena,IV,Retail,2026-04-01
C01537,Cliente 1537,valparaíso,V,Retail,2025-09-07
C01538,Cliente 1538,Santiago,RM,Retail,2026-05-26
C01539,Cliente 1539,Puerto Montt,X,Retail,2025-06-30
C01540,Cliente 1540,Valparaíso,V,Premium,2025-03-01
C01541,Cliente 1541,Talca,VII,Premium,2025-05-20
C01542,Cliente 1542,Rancagua,VI,Premium,2024-05-04
C01543,Cliente 1543,Santiago,RM,Retail,2024-11-26
C01544,Cliente 1544,Temuco,IX,Premium,2025-07-04
C01545,Cliente 1545,Santiago,RM,Retail,2024-11-07
C01546,Cliente 1546,Puerto Montt,X,Retail,2024-06-23
C01547,Cliente 1547,Concepción,VIII,Premium,2026-06-28
C01548,Cliente 1548,La Serena,IV,Retail,2025-11-08
C01549,Cliente 1549,La Serena,IV,Retail,2026-02-23
C01550,Cliente 1550,La Serena,IV,Retail,2026-01-22
C01551,Cliente 1551,La Serena,IV,Retail,2024-08-09
C01552,Cliente 1552,La Serena,IV,Premium,2026-02-18
C01553,Cliente 1553,Rancagua,VI,Retail,2026-05-18
C01554,Cliente 1554,Puerto Montt,X,Corporate,2026-06-07
C01555,Cliente 1555,Antofagasta,II,Retail,2025-12-03
C01556,Cliente 1556,Rancagua,VI,Premium,2026-02-01
C01557,Cliente 1557,Santiago,RM,Retail,2025-06-27
C01558,Cliente 1558,Temuco,IX,Retail,2024-06-03
C01559,Cliente 1559,Antofagasta,II,Retail,2024-02-20
C01560,Cliente 1560,La Serena,IV,Retail,2025-08-31
C01561,Cliente 1561,Santiago,RM,Retail,2024-04-23
C01562,Cliente 1562,La Serena,IV,Retail,2024-04-13
C01563,Cliente 1563,Puerto Montt,X,Retail,2024-08-13
C01564,Cliente 1564,Antofagasta,II,Premium,2024-10-21
C01565,Cliente 1565,Rancagua,VI,Premium,2026-05-23
C01566,Cliente 1566,temuco,IX,Premium,2024-05-25
C01567,Cliente 1567,Antofagasta,II,Premium,2024-06-23
C01568,Cliente 1568,Rancagua,VI,Premium,2025-04-28
C01569,Cliente 1569,Antofagasta,II,Premium,2025-06-21
C01570,Cliente 1570,Antofagasta,II,Premium,2024-12-09
C01571,Cliente 1571,Rancagua,VI,Retail,2025-04-14
C01572,Cliente 1572,Talca,VII,Premium,2026-05-27
C01573,Cliente 1573,Santiago,RM,Retail,2025-02-24
C01574,Cliente 1574,La Serena,IV,Retail,2025-12-13
C01575,Cliente 1575,Puerto Montt,X,Retail,2024-10-07
C01576,Cliente 1576,Talca,VII,Retail,2025-11-26
C01577,Cliente 1577,Antofagasta,II,Retail,2024-02-12
C01578,Cliente 1578,Puerto Montt,X,Premium,2025-08-03
C01579,Cliente 1579,Concepción,VIII,Retail,2024-06-02
C01580,Cliente 1580,,II,Retail,2024-03-07
C01581,Cliente 1581,,V,Retail,2025-05-15
C01582,Cliente 1582,Santiago,RM,Retail,2024-12-24
C01583,Cliente 1583,Talca,VII,Retail,2024-03-29
C01584,Cliente 1584,Valparaíso,V,Retail,2024-02-02
C01585,Cliente 1585,Puerto Montt,X,Retail,2024-04-10
C01586,Cliente 1586,Puerto Montt,X,Retail,2024-11-26
C01587,Cliente 1587,Puerto Montt,X,Retail,2024-11-04
C01588,Cliente 1588,Talca,VII,Retail,2026-03-12
C01589,Cliente 1589,Talca,VII,Corporate,2025-12-30
C01590,Cliente 1590,Puerto Montt,X,Retail,2025-07-26
C01591,Cliente 1591,Viña del Mar,V,Corporate,2026-03-16
C01592,Cliente 1592,Viña del Mar,V,Premium,2024-02-24
C01593,Cliente 1593,Talca,VII,Retail,2024-02-25
C01594,Cliente 1594,Temuco,IX,Retail,2026-04-21
C01595,Cliente 1595,Valparaíso,V,Premium,2025-11-21
C01596,Cliente 1596,Concepción,VIII,Retail,2025-05-22
C01597,Cliente 1597,Antofagasta,II,Retail,2026-01-06
C01598,Cliente 1598,Valparaíso,V,Retail,2025-09-10
C01599,Cliente 1599,Santiago,RM,Premium,2025-03-30
C01600,Cliente 1600,Concepción,VIII,Premium,2026-05-11
C01601,Cliente 1601,Viña del Mar,V,Retail,2024-05-29
C01602,Cliente 1602,La Serena,IV,Retail,2026-01-29
C01603,Cliente 1603,Valparaíso,V,Corporate,2025-05-19
C01604,Cliente 1604,Valparaíso,V,Retail,2026-04-13
C01605,Cliente 1605,Puerto Montt,X,Retail,2024-11-06
C01606,Cliente 1606,Santiago,RM,Corporate,2024-12-29
C01607,Cliente 1607,Concepción,VIII,Retail,2026-05-26
C01608,Cliente 1608,Talca,VII,Retail,2025-11-02
C01609,Cliente 1609,Concepción,VIII,Retail,2026-02-19
C01610,Cliente 1610,Rancagua,VI,Retail,2025-04-28
C01611,Cliente 1611,Talca,VII,Retail,2025-12-15
C01612,Cliente 1612,Puerto Montt,X,Retail,2024-01-31
C01613,Cliente 1613,Rancagua,VI,Retail,2024-08-25
C01614,Cliente 1614,Puerto Montt,X,Premium,2025-03-06
C01615,Cliente 1615,Valparaíso,V,Retail,2025-01-18
C01616,Cliente 1616,Valparaíso,V,Retail,2025-01-21
C01617,Cliente 1617,Antofagasta,II,Retail,2025-11-26
C01618,Cliente 1618,Talca,VII,Premium,2024-07-15
C01619,Cliente 1619,La Serena,IV,Retail,2024-05-23
C01620,Cliente 1620,Valparaíso,V,Retail,2025-11-29
C01621,Cliente 1621,Rancagua,VI,Retail,2024-12-31
C01622,Cliente 1622,Rancagua,VI,Retail,2025-01-20
C01623,Cliente 1623,Valparaíso,V,Retail,2024-08-24
C01624,Cliente 1624,Antofagasta,II,Corporate,2024-09-14
C01625,Cliente 1625,Antofagasta,II,Retail,2025-08-12
C01626,Cliente 1626,Puerto Montt,X,Retail,2025-07-13
C01627,Cliente 1627,Santiago,RM,Retail,2025-03-07
C01628,Cliente 1628,La Serena,IV,Retail,2026-01-21
C01629,Cliente 1629,La Serena,IV,Retail,2026-04-04
C01630,Cliente 1630,Santiago,RM,Retail,2024-03-13
C01631,Cliente 1631,Talca,VII,Retail,2024-05-12
C01632,Cliente 1632,La Serena,IV,Retail,2025-03-17
C01633,Cliente 1633,Santiago,RM,Corporate,2024-01-27
C01634,Cliente 1634,Santiago,RM,Retail,2024-02-23
C01635,Cliente 1635,Puerto Montt,X,Retail,2024-04-28
C01636,Cliente 1636,TEMUCO,IX,Retail,2025-03-23
C01637,Cliente 1637,puerto montt,X,Premium,2026-06-28
C01638,Cliente 1638,La Serena,IV,Premium,2024-03-19
C01639,Cliente 1639,Temuco,IX,Retail,2026-06-30
C01640,Cliente 1640,Valparaíso,V,Retail,2024-03-19
C01641,Cliente 1641,Temuco,IX,Premium,2026-05-29
C01642,Cliente 1642,Talca,VII,Retail,2025-10-31
C01643,Cliente 1643,Talca,VII,Retail,2024-12-20
C01644,Cliente 1644,La Serena,IV,Corporate,2026-05-11
C01645,Cliente 1645,Temuco,IX,Premium,2026-03-17
C01646,Cliente 1646,Rancagua,VI,Corporate,2024-01-22
C01647,Cliente 1647,Antofagasta,II,Premium,2024-03-27
C01648,Cliente 1648,Puerto Montt,X,Retail,2024-02-15
C01649,Cliente 1649,Santiago,RM,Retail,2024-02-02
C01650,Cliente 1650,Temuco,IX,Corporate,2024-09-25
C01651,Cliente 1651,Viña del Mar,V,Retail,2025-03-13
C01652,Cliente 1652,Antofagasta,II,Premium,2025-07-01
C01653,Cliente 1653,Antofagasta,II,Retail,2025-01-25
C01654,Cliente 1654,Santiago,RM,Retail,2025-11-29
C01655,Cliente 1655,Temuco,IX,Retail,2024-02-09
C01656,Cliente 1656,Viña del Mar,V,Retail,2024-11-10
C01657,Cliente 1657,Rancagua,VI,Retail,2025-03-26
C01658,Cliente 1658,Talca,VII,Retail,2024-02-29
C01659,Cliente 1659,Temuco,IX,Corporate,2025-03-27
C01660,Cliente 1660,Rancagua,VI,Retail,2025-10-07
C01661,Cliente 1661,Valparaíso,V,Retail,2024-07-07
C01662,Cliente 1662,La Serena,IV,Retail,2026-01-01
C01663,Cliente 1663,Temuco,IX,Retail,2024-02-15
C01664,Cliente 1664,Valparaíso,V,Retail,2024-08-30
C01665,Cliente 1665,Puerto Montt,X,Retail,2025-03-12
C01666,Cliente 1666,Temuco,IX,Corporate,2025-10-29
C01667,Cliente 1667,Concepción,VIII,Retail,2024-10-24
C01668,Cliente 1668,Temuco,IX,Retail,2026-03-10
C01669,Cliente 1669,Puerto Montt,X,Premium,2024-02-03
C01670,Cliente 1670,Valparaíso,V,Corporate,2024-08-17
C01671,Cliente 1671,Puerto Montt,X,Retail,2024-05-04
C01672,Cliente 1672,Talca,VII,Retail,2024-10-02
C01673,Cliente 1673,La Serena,IV,Premium,2025-01-05
C01674,Cliente 1674,La Serena,IV,Retail,2026-06-20
C01675,Cliente 1675,Temuco,IX,Retail,2025-09-11
C01676,Cliente 1676,Concepción,VIII,Corporate,2024-09-07
C01677,Cliente 1677,Antofagasta,II,Retail,2024-04-30
C01678,Cliente 1678,rancagua,VI,Retail,2026-03-02
C01679,Cliente 1679,Valparaíso,V,Retail,2026-02-22
C01680,Cliente 1680,Santiago,RM,Premium,2024-01-25
C01681,Cliente 1681,Puerto Montt,X,Corporate,2024-12-28
C01682,Cliente 1682,Valparaíso,V,Retail,2026-04-24
C01683,Cliente 1683,Santiago,RM,Retail,2024-12-29
C01684,Cliente 1684,Puerto Montt,X,Retail,2025-05-03
C01685,Cliente 1685,Talca,VII,Retail,2024-01-08
C01686,Cliente 1686,Temuco,IX,Retail,2025-06-04
C01687,Cliente 1687,Rancagua,VI,Retail,2025-07-31
C01688,Cliente 1688,Puerto Montt,X,Retail,2025-01-28
C01689,Cliente 1689,La Serena,IV,Retail,2024-10-11
C01690,Cliente 1690,Concepción,VIII,Retail,2024-10-07
C01691,Cliente 1691,Antofagasta,II,Corporate,2026-02-10
C01692,Cliente 1692,La Serena,IV,Retail,2025-06-04
C01693,Cliente 1693,Talca,VII,Retail,2024-07-18
C01694,Cliente 1694,Antofagasta,II,Corporate,2025-08-07
C01695,Cliente 1695,Antofagasta,II,Corporate,2026-01-03
C01696,Cliente 1696,Concepción,VIII,Corporate,2026-01-19
C01697,Cliente 1697,La Serena,IV,Premium,2024-11-30
C01698,Cliente 1698,Talca,VII,Retail,2024-03-16
C01699,Cliente 1699, Talca ,VII,Retail,2026-05-11
C01700,Cliente 1700,Santiago,RM,Retail,2025-08-23
C01701,Cliente 1701,Rancagua,VI,Retail,2026-04-13
C01702,Cliente 1702,,V,Corporate,2026-05-27
C01703,Cliente 1703,La Serena,IV,Premium,2024-02-09
C01704,Cliente 1704,La Serena,IV,Retail,2025-05-10
C01705,Cliente 1705,La Serena,IV,Premium,2025-11-15
C01706,Cliente 1706,Talca,VII,Retail,2024-04-08
C01707,Cliente 1707,Antofagasta,II,Retail,2025-04-02
C01708,Cliente 1708,Temuco,IX,Retail,2024-12-21
C01709,Cliente 1709,Rancagua,VI,Retail,2025-12-04
C01710,Cliente 1710,Puerto Montt,X,Retail,2026-03-01
C01711,Cliente 1711,Rancagua,VI,Retail,2024-09-23
C01712,Cliente 1712,Santiago,RM,Retail,2025-02-23
C01713,Cliente 1713,valparaíso,V,Corporate,2025-09-20
C01714,Cliente 1714,Santiago,RM,Premium,2024-04-02
C01715,Cliente 1715,Santiago,RM,Retail,2025-01-05
C01716,Cliente 1716,La Serena,IV,Retail,2024-06-14
C01717,Cliente 1717,Santiago,RM,Retail,2024-01-21
C01718,Cliente 1718, Concepción ,VIII,Retail,2024-01-25
C01719,Cliente 1719,Valparaíso,V,Premium,2025-01-21
C01720,Cliente 1720,Valparaíso,V,Retail,2025-05-31
C01721,Cliente 1721,Concepción,VIII,Retail,2025-08-25
C01722,Cliente 1722,Temuco,IX,Retail,2026-01-31
C01723,Cliente 1723,Viña del Mar,V,Retail,2024-10-25
C01724,Cliente 1724,Rancagua,VI,Retail,2025-12-20
C01725,Cliente 1725,Puerto Montt,X,Corporate,2026-02-20
C01726,Cliente 1726,Santiago,RM,Retail,2024-08-25
C01727,Cliente 1727,Temuco,IX,Retail,2025-10-07
C01728,Cliente 1728,Rancagua,VI,Retail,2024-03-26
C01729,Cliente 1729,Viña del Mar,V,Premium,2024-03-01
C01730,Cliente 1730,Concepción,VIII,Retail,2025-12-06
C01731,Cliente 1731,La Serena,IV,Premium,2026-03-24
C01732,Cliente 1732,Temuco,IX,Retail,2025-05-09
C01733,Cliente 1733,Valparaíso,V,Retail,2024-03-20
C01734,Cliente 1734,Valparaíso,V,Retail,2025-03-24
C01735,Cliente 1735,Talca,VII,,2026-02-05
C01736,Cliente 1736,Antofagasta,II,Premium,2026-06-20
C01737,Cliente 1737,Concepción,VIII,Retail,2025-06-19
C01738,Cliente 1738,Viña del Mar,V,Retail,2025-04-18
C01739,Cliente 1739,,VIII,Retail,2026-01-02
C01740,Cliente 1740,Valparaíso,V,Corporate,2024-01-06
C01741,Cliente 1741,Rancagua,VI,Retail,2024-03-03
C01742,Cliente 1742,,VII,Premium,2024-12-19
C01743,Cliente 1743,Puerto Montt,X,Retail,2024-11-09
C01744,Cliente 1744,Talca,VII,Retail,2024-07-26
C01745,Cliente 1745,Concepción,VIII,Retail,2024-04-14
C01746,Cliente 1746,Temuco,IX,Retail,2026-05-23
C01747,Cliente 1747,Viña del Mar,V,Retail,2025-04-29
C01748,Cliente 1748,VALPARAÍSO,V,Corporate,2025-09-21
C01749,Cliente 1749,Valparaíso,V,Premium,2024-02-23
C01750,Cliente 1750,Temuco,IX,Retail,2026-02-17
C01751,Cliente 1751,Rancagua,VI,Retail,2026-05-08
C01752,Cliente 1752,La Serena,IV,Corporate,2025-10-10
C01753,Cliente 1753,Rancagua,VI,Retail,2024-09-13
C01754,Cliente 1754,Santiago,RM,Premium,2026-05-25
C01755,Cliente 1755,Viña del Mar,V,Retail,2024-07-14
C01756,Cliente 1756,,IV,Retail,2025-06-22
C01757,Cliente 1757,Temuco,IX,Corporate,2025-05-29
C01758,Cliente 1758,Rancagua,VI,Retail,2025-12-13
C01759,Cliente 1759,Santiago,RM,Premium,2025-04-27
C01760,Cliente 1760,Talca,VII,Premium,2024-02-09
C01761,Cliente 1761,Concepción,VIII,Premium,2024-05-14
C01762,Cliente 1762,Santiago,RM,Retail,2026-05-28
C01763,Cliente 1763,Santiago,RM,Retail,2025-11-19
C01764,Cliente 1764,Temuco,IX,Retail,2025-11-11
