order_id,order_item_id,product_id,quantity,unit_price,discount_pct,freight_value,item_total
O006032,1,P0294,1,73.38,0,22.22,95.6
O006033,1,P0169,1,410.06,0,24.29,434.35
O006034,1,P0166,1,20.64,0.2,18.66,35.17
O006034,2,P0062,1,673.39,0.1,26.75,632.8
O006034,3,P0087,1,118.02,0.1,18.2,124.42
O006035,1,P0116,3,339.23,0,9.66,1027.35
O006035,2,P0178,2,294.67,0.2,13.73,485.2
O006036,1,P0277,1,49.26,0,2,51.26
O006037,1,P0010,1,362.93,0,12.48,375.41
O006038,1,P0203,1,420.71,0.05,22.87,422.54
O006039,1,P0023,3,587.39,0.05,14.29,1688.35
O006039,2,P0240,1,237.45,0,20.43,257.88
O006040,1,P0257,1,486.52,0,21.98,508.5
O006041,1,P0024,3,832.14,0.15,2,2123.96
O006041,2,P0175,1,568.15,0,28.33,596.48
O006041,3,P0253,1,162.64,0,10.89,173.53
O006041,4,P0117,1,794.64,0,2.33,796.97
O006042,1,P0176,1,265.34,0,2,267.34
O006043,1,P0281,2,372.41,0.15,2,635.1
O006044,1,P0058,2,156.02,0,7.92,319.96
O006045,1,P0061,2,776.86,0.1,2,1400.35
O006046,1,P0104,1,521.9,0.05,2,497.8
O006047,1,P0028,1,305.36,0.05,23.97,314.06
O006047,2,P0177,1,95.11,0,8.57,103.68
O006047,3,P0318,1,432.06,0,13.13,445.19
O006048,1,P0054,1,429.08,0.2,12.82,356.08
O006049,1,P0126,1,311.62,0.1,8.5,288.96
O006049,2,P0170,1,444.66,0,13.27,457.93
O006050,1,P0021,1,806.92,0.05,5.44,772.01
O006051,1,P0250,1,375.47,0.15,4.23,323.38
O006051,2,P0145,1,247.46,0,10.21,257.67
O006052,1,P0168,1,45.44,0.05,9.99,53.16
O006052,2,P0319,1,702.73,0,7.61,710.34
O006052,3,P0053,1,360.49,0.15,17.0,323.42
O006052,4,P0218,1,363.84,0.05,20.4,366.05
O006053,1,P0293,2,564.26,0.1,11.9,1027.57
O006054,1,P0222,1,182.56,0,7.59,190.15
O006054,2,P0200,1,499.63,0,15.9,515.53
O006055,1,P0177,2,95.11,0,15.67,205.89
O006056,1,P0258,1,81.39,0,13.27,94.66
O006057,1,P0206,2,75.89,0,17.62,169.4
O006058,1,P0226,1,706.04,0,26.49,732.53
O006059,1,P0300,1,398.18,0,8.72,406.9
O006060,1,P0160,1,413.02,0,19.31,432.33
O006061,1,P0136,1,784.55,0.05,15.34,760.66
O006062,1,P0145,1,247.46,0,5.24,252.7
O006063,1,P0031,3,397.25,0.05,13.88,1146.04
O006064,1,P0149,2,858.19,0.1,20.52,1565.26
O006065,1,P0314,1,745.22,0,9.52,754.74
O006066,1,P0288,1,898.37,0,22.56,920.93
O006067,1,P0165,1,27.21,0.1,19.95,44.44
O006068,1,P0016,1,576.57,0.15,14.64,504.72
O006069,1,P0016,1,576.57,0,2,578.57
O006070,1,P0145,2,247.46,0.15,18.12,438.8
O006071,1,P0052,1,782.48,0,11.32,793.8
O006072,1,P0096,1,224.82,0,15.82,240.64
O006073,1,P0246,20,236.21,0,23.83,4748.03
O006074,1,P0071,1,250.08,0.2,9.42,209.48
O006074,2,P0308,1,109.62,0,2,111.62
O006075,1,P0088,1,259.63,0,10.09,269.72
O006076,1,P0316,1,419.97,0,11.14,431.11
O006077,1,P0284,1,501.64,0.15,28.5,454.89
O006078,1,P0270,1,949.79,0,2,951.79
O006079,1,P0317,1,811.43,0.2,3.77,652.91
O006080,1,P0221,1,188.81,0,25.03,213.84
O006080,2,P0184,2,112.13,0,11.12,235.38
O006081,1,P0269,1,256.16,0,5.08,261.24
O006081,2,P0234,3,354.24,0,6.59,1069.31
O006082,1,P0012,1,529.58,0,7.4,536.98
O006083,1,P0216,1,823.56,0,8.31,831.87
O006083,2,P0235,1,6.83,0.1,11.4,17.55
O006084,1,P0066,1,451.94,0,21.62,473.56
O006084,2,P0293,1,564.26,0,2,566.26
O006084,3,P0169,2,410.06,0.1,7.19,745.3
O006084,4,P0194,1,140.84,0,18.13,158.97
O006085,1,P0068,1,148.48,0,7.59,156.07
O006085,2,P0113,1,814.98,0.15,2,694.73
O006086,1,P0069,4,423.73,0,11.94,1706.86
O006086,2,P0166,1,20.64,0.05,6.69,26.3
O006086,3,P0298,1,410.7,0,2,412.7
O006086,4,P0175,1,568.15,0,16.83,584.98
O006087,1,P0211,2,980.09,0,6.98,1967.16
O006088,1,P0188,1,480.75,0,14.75,495.5
O006089,1,P0105,4,18.23,0,12.2,85.12
O006090,1,P0037,1,1028.12,0,4.92,1033.04
O006091,1,P0057,2,286.31,0.1,9.18,524.54
O006091,2,P0135,1,504.23,0,2,506.23
O006091,3,P0111,1,127.38,0,2,129.38
O006092,1,P0015,1,284.04,0.15,5.15,246.58
O006093,1,P0234,1,354.24,0,18.43,372.67
O006093,2,P0274,2,832.77,0.1,23.55,1522.54
O006094,1,P0076,3,1058.97,0.2,12.69,2554.22
O006095,1,P0169,1,410.06,0.05,10.38,399.94
O006096,1,P0243,1,711.65,0.05,7.7,683.77
O006096,2,P0193,1,216.15,0,11.11,227.26
O006097,1,P0014,1,187.84,0.1,13.22,182.28
O006098,1,P0292,1,386.72,0,11.38,398.1
O006099,1,P0223,1,72.48,0,12.03,84.51
O006100,1,P0316,2,419.97,0.15,12.63,726.58
O006101,1,P0243,2,711.65,0,30.04,1453.34
O006102,1,P0045,2,72.1,0,16.69,160.89
O006103,1,P0137,1,168.37,0,13.33,181.7
O006104,1,P0069,1,423.73,0.1,26.5,407.86
O006104,2,P0095,1,97.16,0.15,5.74,88.33
O006105,1,P0059,1,953.24,0,2,955.24
O006106,1,P0198,1,764.66,0,2,766.66
O006107,1,P0309,3,541.39,0.2,9.13,1308.47
O006107,2,P0165,1,27.21,0,2,29.21
O006108,1,P0158,3,130.71,0,9.14,401.27
O006108,2,P0149,1,858.19,0,4.39,862.58
O006109,1,P0213,1,693.96,0.1,8.85,633.41
O006110,1,P0007,1,306.83,0,12.54,319.37
O006111,1,P0122,1,149.46,0,22.3,171.76
O006111,2,P0051,1,371.95,0.05,7.93,361.28
O006111,3,P0105,1,18.23,0,31.23,49.46
O006112,1,P0055,1,237.15,0.15,18.06,219.64
O006113,1,P0320,1,907.09,0,12.29,919.38
O006114,1,P0114,2,967.11,0.05,7.19,1844.7
O006115,1,P0018,2,598.9,0.15,8.99,1027.12
O006115,2,P0284,1,501.64,0.1,12.89,464.37
O006115,3,P0128,1,835.43,0.15,20.0,730.12
O006116,1,P0006,1,202.12,0,10.05,212.17
O006116,2,P0208,1,723.84,0,18.21,742.05
O006117,1,P0201,1,583.78,0.15,6.22,502.43
O006118,1,P0316,1,419.97,0,25.53,445.5
O006118,2,P0258,1,81.39,0.1,10.15,83.4
O006118,3,P0142,1,483.04,0,32.04,515.08
O006118,4,P0031,1,397.25,0,21.3,418.55
O006119,1,P0032,1,577.34,0.1,3.19,522.8
O006120,1,P0065,1,492.73,0.1,18.8,462.26
O006121,1,P0075,2,233.38,0,9.58,476.34
O006122,1,P0174,1,845.79,0,10.96,856.75
O006123,1,P0057,4,286.31,0,23.23,1168.47
O006123,2,P0214,1,42.92,0.1,16.25,54.88
O006124,1,P0086,1,579.39,0,21.03,600.42
O006125,1,P0159,1,343.13,0,18.99,362.12
O006126,1,P0306,1,219.19,0.2,25.04,200.39
O006126,2,P0305,1,330.82,0.1,12.32,310.06
O006127,1,P0257,2,486.52,0.1,16.65,892.39
O006128,1,P0204,1,387.0,0,12.12,399.12
O006129,1,P0013,2,110.57,0,9.83,230.97
O006129,2,P0203,1,420.71,0,11.98,432.69
O006130,1,P0218,1,363.84,0,14.9,378.74
O006131,1,P0315,1,174.01,0.1,9.67,166.28
O006132,1,P0309,1,541.39,0,15.96,557.35
O006133,1,P0025,1,343.24,0.15,11.1,302.85
O006133,2,P0289,2,88.04,0.05,2,169.28
O006134,1,P0095,1,97.16,0,2,99.16
O006135,1,P0188,2,480.75,0.05,4.92,918.34
O006135,2,P0233,1,84.69,0,18.46,103.15
O006136,1,P0288,1,898.37,0.1,12.7,821.23
O006136,2,P0093,1,952.7,0,16.14,968.84
O006137,1,P0098,2,701.13,0.1,7.46,1269.49
O006137,2,P0144,1,649.77,0,12.09,661.86
O006138,1,P0260,3,623.36,0,2,1872.08
O006139,1,P0229,2,81.64,0,17.4,180.68
O006140,1,P0118,2,588.11,0.05,21.14,1138.55
O006141,1,P0009,1,17.8,0.05,19.64,36.55
O006141,2,P0199,1,324.1,0.2,23.24,282.52
O006142,1,P0012,2,529.58,0.1,11.42,964.66
O006143,1,P0271,3,775.17,0.1,2,2094.96
O006143,2,P0198,1,764.66,0.05,2.5,728.93
O006143,3,P0153,1,339.5,0,20.23,359.73
O006144,1,P0099,1,458.56,0.2,2,368.85
O006145,1,P0318,2,432.06,0,3.56,867.68
O006145,2,P0150,1,23.53,0,17.32,40.85
O006146,1,P0127,1,597.61,0.05,2,569.73
O006146,2,P0271,1,775.17,0.05,8.54,744.95
O006147,1,P0215,3,1003.36,0,15.56,3025.64
O006148,1,P0147,2,535.43,0.1,23.27,987.04
O006148,2,P0128,1,835.43,0,7.33,842.76
O006149,1,P0257,3,486.52,0,6.14,1465.7
O006150,1,P0180,1,358.61,0.05,13.51,354.19
O006151,1,P0015,3,284.04,0.1,4.75,771.66
O006151,2,P0247,2,315.54,0,8.61,639.69
O006151,3,P0268,1,214.47,0,15.12,229.59
O006152,1,P0297,1,38.06,0.15,15.01,47.36
O006153,1,P0287,1,756.46,0,24.27,780.73
O006154,1,P0187,1,106.77,0,14.83,121.6
O006154,2,P0310,1,8.5,0.1,7.23,14.88
O006155,1,P0312,1,681.66,0,19.09,700.75
O006156,1,P0245,1,489.42,0,4.38,493.8
O006156,2,P0021,1,806.92,0,2,808.92
O006157,1,P0072,1,38.74,0,5.64,44.38
O006157,2,P0310,1,8.5,0,16.33,24.83
O006158,1,P0257,2,486.52,0.05,12.41,936.8
O006159,1,P0104,1,521.9,0.1,12.04,481.75
O006160,1,P0223,2,72.48,0.05,2,139.71
O006161,1,P0174,1,845.79,0,22.55,868.34
O006162,1,P0039,1,205.22,0.15,15.6,190.04
O006163,1,P0244,3,316.68,0.1,3.69,858.73
O006164,1,P0297,1,38.06,0.2,6.53,36.98
O006165,1,P0258,1,81.39,0,19.36,100.75
O006166,1,P0283,1,433.94,0,25.15,459.09
O006167,1,P0086,1,579.39,0.1,10.08,531.53
O006167,2,P0101,1,92.83,0,4.34,97.17
O006168,1,P0241,1,307.92,0,4.59,312.51
O006168,2,P0192,1,951.76,0.1,2,858.58
O006169,1,P0228,1,539.71,0,17.65,557.36
O006169,2,P0265,1,240.13,0,10.06,250.19
O006170,1,P0099,2,458.56,0.15,3.81,783.36
O006170,2,P0186,1,638.99,0.05,2,609.04
O006171,1,P0282,1,856.4,0,14.31,870.71
O006171,2,P0243,1,711.65,0.05,14.21,690.28
O006171,3,P0012,1,529.58,0.15,14.59,464.73
O006172,1,P0224,3,355.54,0,25.19,1091.81
O006172,2,P0035,1,544.32,0.2,16.97,452.43
O006172,3,P0025,4,343.24,0.1,20.31,1255.97
O006173,1,P0015,3,284.04,0,14.85,866.97
O006174,1,P0214,1,42.92,0.05,12.24,53.01
O006174,2,P0002,1,556.12,0.1,12.25,512.76
O006175,1,P0178,2,294.67,0,10.89,600.23
O006175,2,P0082,1,362.46,0.1,21.47,347.68
O006175,3,P0017,1,237.22,0.15,18.85,220.49
O006176,1,P0095,1,97.16,0,21.81,118.97
O006177,1,P0292,2,386.72,0,9.02,782.46
O006177,2,P0212,2,486.38,0.15,19.79,846.64
O006177,3,P0306,1,219.19,0.2,3.37,178.72
O006178,1,P0024,1,832.14,0,20.27,852.41
O006178,2,P0060,1,27.23,0,10.57,37.8
O006179,1,P0272,2,724.17,0,14.49,1462.83
O006180,1,P0049,1,841.2,0.15,9.83,724.85
O006180,2,P0127,1,597.61,0,2.06,599.67
O006180,3,P0068,3,148.48,0.1,12.01,412.91
O006181,1,P0194,1,140.84,0,19.2,160.04
O006182,1,P0164,1,13.57,0.05,29.15,42.04
O006182,2,P0157,1,807.11,0,20.93,828.04
O006183,1,P0232,1,295.67,0,16.18,311.85
O006184,1,P0166,1,20.64,0.05,11.4,31.01
O006184,2,P0120,2,62.98,0,7.02,132.98
O006185,1,P0208,2,723.84,0.05,7.47,1382.77
O006185,2,P0115,1,602.48,0.1,10.66,552.89
O006185,3,P0177,1,95.11,0.1,5.97,91.57
O006186,1,P0249,1,575.36,0.15,7.68,496.74
O006186,2,P0144,2,649.77,0,5.86,1305.4
O006187,1,P0269,2,256.16,0.05,21.67,508.37
O006187,2,P0022,1,623.29,0,8.62,631.91
O006188,1,P0133,1,17.03,0.2,15.65,29.27
O006188,2,P0279,1,489.87,0.1,10.44,451.32
O006188,3,P0100,1,237.44,0.1,9.49,223.19
O006189,1,P0319,3,702.73,0.05,2,2004.78
O006190,1,P0008,1,193.75,0,3.17,196.92
O006190,2,P0308,1,109.62,0,13.02,122.64
O006190,3,P0004,1,803.36,0,18.63,821.99
O006191,1,P0037,1,1028.12,0,23.07,1051.19
O006191,2,P0032,1,577.34,0,3.65,580.99
O006191,3,P0064,2,145.78,0.1,21.06,283.46
O006192,1,P0276,5,820.81,0.2,3.84,3287.08
O006193,1,P0121,1,97.09,0,2,99.09
O006193,2,P0142,1,483.04,0,11.88,494.92
O006194,1,P0297,1,38.06,0.15,5.35,37.7
O006195,1,P0026,1,659.65,0.05,3.9,630.57
O006196,1,P0040,2,354.01,0,2,710.02
O006197,1,P0262,4,519.27,0.1,2,1871.37
O006198,1,P0054,1,429.08,0.1,2,388.17
O006199,1,P0215,1,1003.36,0.1,2,905.02
O006200,1,P0008,2,193.75,0,14.01,401.51
O006200,2,P0309,2,541.39,0,5.25,1088.03
O006200,3,P0032,2,577.34,0,18.92,1173.6
O006201,1,P0089,2,625.43,0.15,4.54,1067.77
O006201,2,P0032,1,577.34,0,13.01,590.35
O006201,3,P0050,1,745.53,0.1,8.98,679.96
O006202,1,P0163,2,825.28,0,12.71,1663.27
O006203,1,P0039,1,205.22,0.15,2,176.44
O006204,1,P0231,1,766.78,0,3.98,770.76
O006205,1,P0231,1,766.78,0,5.75,772.53
O006206,1,P0038,2,778.2,0,10.62,1567.02
O006206,2,P0151,2,785.65,0,15.66,1586.96
O006207,1,P0279,1,489.87,0.05,27.7,493.08
O006208,1,P0040,1,354.01,0,23.56,377.57
O006208,2,P0152,1,817.49,0.1,6.42,742.16
O006209,1,P0245,2,489.42,0,5.73,984.57
O006210,1,P0106,2,236.99,0,23.21,497.19
O006211,1,P0105,1,18.23,0,5.12,23.35
O006211,2,P0316,3,419.97,0.2,31.95,1039.88
O006212,1,P0007,2,306.83,0,11.94,625.6
O006213,1,P0106,1,236.99,0,27.98,264.97
O006214,1,P0198,1,764.66,0.15,2,651.96
O006214,2,P0127,2,597.61,0.05,8.71,1144.17
O006215,1,P0262,1,519.27,0.15,19.26,460.64
O006216,1,P0258,1,81.39,0,10.52,91.91
O006217,1,P0083,1,594.36,0.1,23.06,557.98
O006218,1,P0158,2,130.71,0.15,9.78,231.99
O006218,2,P0220,1,103.24,0,16.83,120.07
O006218,3,P0007,1,306.83,0.15,15.98,276.79
O006219,1,P0097,1,267.08,0.05,20.96,274.69
O006219,2,P0270,1,949.79,0,14.6,964.39
O006219,3,P0126,3,311.62,0.15,12.5,807.13
O006219,4,P0118,1,588.11,0,2.76,590.87
O006220,1,P0120,1,62.98,0.15,14.32,67.85
O006220,2,P0261,2,745.54,0,13.72,1504.8
O006221,1,P0174,1,845.79,0,10.82,856.61
O006222,1,P0309,1,541.39,0.05,4.53,518.85
O006222,2,P0129,3,104.68,0,22.13,336.17
O006223,1,P0139,3,531.18,0.15,12.02,1366.53
O006224,1,P0252,1,259.81,0.1,15.54,249.37
O006225,1,P0003,1,146.76,0.1,2.91,134.99
O006226,1,P0027,1,406.86,0,2,408.86
O006226,2,P0033,1,310.62,0,24.35,334.97
O006227,1,P0319,1,702.73,0,13.46,716.19
O006228,1,P0295,1,164.98,0.2,4.6,136.58
O006229,1,P0262,1,519.27,0.05,5.95,499.26
O006230,1,P0187,1,106.77,0.05,12.4,113.83
O006230,2,P0121,1,97.09,0.15,8.34,90.87
O006231,1,P0118,1,588.11,0,12.64,600.75
O006231,2,P0201,1,583.78,0,5.37,589.15
O006232,1,P0052,2,782.48,0.2,2,1253.97
O006233,1,P0219,3,553.58,0.1,6.29,1500.96
O006233,2,P0162,1,529.22,0.15,5.31,455.15
O006234,1,P0301,1,263.33,0,9.03,272.36
O006234,2,P0019,1,618.71,0.05,8.37,596.14
O006234,3,P0162,1,529.22,0.2,13.56,436.94
O006235,1,P0018,1,598.9,0.1,6.05,545.06
O006236,1,P0318,1,432.06,0.1,8.28,397.13
O006237,1,P0260,1,623.36,0.1,13.74,574.76
O006238,1,P0270,1,949.79,0,6.3,956.09
O006238,2,P0212,2,486.38,0,7.1,979.86
O006238,3,P0263,3,574.22,0,2,1724.66
O006239,1,P0082,2,362.46,0,12.04,736.96
O006240,1,P0085,3,554.3,0,2,1664.9
O006240,2,P0107,1,435.88,0,2.73,438.61
O006241,1,P0255,2,854.74,0.2,2,1369.58
O006241,2,P0030,3,122.57,0,9.23,376.94
O006242,1,P0258,2,81.39,0,4.26,167.04
O006242,2,P0081,1,312.38,0,2,314.38
O006243,1,P0238,1,645.9,0.15,22.44,571.46
O006244,1,P0196,1,753.97,0,17.32,771.29
O006245,1,P0218,1,363.84,0.2,19.41,310.48
O006245,2,P0078,1,314.17,0,17.26,331.43
O006246,1,P0235,1,6.83,0.05,8.97,15.46
O006246,2,P0183,4,808.84,0.15,16.14,2766.2
O006247,1,P0014,1,187.84,0.15,6.27,165.93
O006247,2,P0209,1,690.43,0,5.37,695.8
O006247,3,P0233,2,84.69,0,11.23,180.61
O006248,1,P0135,1,504.23,0,17.7,521.93
O006248,2,P0208,1,723.84,0,5.57,729.41
O006248,3,P0152,1,817.49,0,19.77,837.26
O006249,1,P0199,2,324.1,0,9.18,657.38
O006249,2,P0114,2,967.11,0.2,8.66,1556.04
O006250,1,P0297,1,38.06,0,13.22,51.28
O006251,1,P0255,1,854.74,0,13.16,867.9
O006252,1,P0150,1,23.53,0,14.77,38.3
O006253,1,P0281,1,372.41,0,18.48,390.89
O006253,2,P0077,3,20.98,0,14.43,77.37
O006253,3,P0286,1,518.79,0,6.19,524.98
O006254,1,P0104,1,521.9,0.1,11.01,480.72
O006255,1,P0174,1,845.79,0,10.87,856.66
O006255,2,P0206,1,75.89,0,15.93,91.82
O006256,1,P0130,1,491.43,0,18.51,509.94
O006256,2,P0229,1,81.64,0.15,24.59,93.98
O006256,3,P0295,1,164.98,0,4.59,169.57
O006257,1,P0147,1,535.43,0,5.0,540.43
O006258,1,P0118,1,588.11,0,2,590.11
O006259,1,P0120,1,62.98,0.05,11.56,71.39
O006260,1,P0067,1,355.88,0.1,9.37,329.66
O006261,1,P0174,1,845.79,0.2,2,678.63
O006261,2,P0254,2,824.63,0,7.92,1657.18
O006261,3,P0065,3,492.73,0,8.53,1486.72
O006261,4,P0139,2,531.18,0.05,10.88,1020.12
O006262,1,P0319,1,702.73,0.15,17.27,614.59
O006263,1,P0118,2,588.11,0,27.0,1203.22
O006263,2,P0080,1,194.14,0,10.18,204.32
O006264,1,P0007,1,306.83,0,10.84,317.67
O006265,1,P0078,2,314.17,0.15,7.87,541.96
O006265,2,P0222,1,182.56,0,6.31,188.87
O006265,3,P0271,1,775.17,0,7.08,782.25
O006266,1,P0295,1,164.98,0,14.09,179.07
O006267,1,P0268,2,214.47,0.2,24.86,368.01
O006268,1,P0285,1,53.42,0,14.19,67.61
O006269,1,P0024,1,832.14,0.1,21.18,770.11
O006269,2,P0052,1,782.48,0.1,17.3,721.53
O006270,1,P0282,2,856.4,0,7.01,1719.81
O006271,1,P0053,1,360.49,0.15,24.54,330.96
O006271,2,P0282,1,856.4,0,26.77,883.17
O006272,1,P0011,2,363.12,0,10.25,736.49
O006273,1,P0151,1,785.65,0.15,23.09,690.89
O006273,2,P0034,1,293.49,0,24.55,318.04
O006274,1,P0191,1,654.69,0,20.29,674.98
O006275,1,P0154,1,25.6,0,24.8,50.4
O006275,2,P0262,1,519.27,0.2,15.35,430.77
O006276,1,P0043,1,118.53,0.05,10.91,123.51
O006277,1,P0282,1,856.4,0,17.15,873.55
O006278,1,P0271,1,775.17,0,13.05,788.22
O006278,2,P0226,1,706.04,0,2,708.04
O006278,3,P0034,4,293.49,0,11.63,1185.59
O006278,4,P0229,1,81.64,0,6.96,88.6
O006279,1,P0155,1,88.23,0.1,15.97,95.38
O006279,2,P0081,1,312.38,0,21.31,333.69
O006279,3,P0007,1,306.83,0,12.61,319.44
O006280,1,P0107,1,435.88,0.05,8.4,422.49
O006280,2,P0256,1,847.43,0,17.0,864.43
O006280,3,P0009,1,17.8,0.1,2,18.02
O006281,1,P0116,2,339.23,0,6.74,685.2
O006282,1,P0260,4,623.36,0,11.44,2504.88
O006283,1,P0073,2,139.62,0.15,20.95,258.3
O006283,2,P0004,1,803.36,0,8.54,811.9
O006283,3,P0234,1,354.24,0.1,7.29,326.11
O006284,1,P0018,5,598.9,0.1,17.88,2712.93
O006284,2,P0160,2,413.02,0,18.67,844.71
O006285,1,P0088,4,259.63,0.1,9.11,943.78
O006285,2,P0104,1,521.9,0.05,18.02,513.82
O006285,3,P0027,1,406.86,0.15,19.59,365.42
O006286,1,P0293,1,564.26,0.2,2,453.41
O006287,1,P0122,1,149.46,0.2,8.32,127.89
O006288,1,P0129,2,104.68,0.05,10.05,208.94
O006289,1,P0069,1,423.73,0.05,11.05,413.59
O006290,1,P0090,2,907.45,0.1,2,1635.41
O006291,1,P0152,1,817.49,0.15,17.78,712.65
O006292,1,P0222,4,182.56,0.05,2,695.73
O006292,2,P0255,1,854.74,0,32.87,887.61
O006292,3,P0276,1,820.81,0.15,4.28,701.97
O006292,4,P0294,2,73.38,0,13.79,160.55
O006293,1,P0241,1,307.92,0.2,15.36,261.7
O006293,2,P0055,1,237.15,0,3.79,240.94
O006294,1,P0104,1,521.9,0.1,11.25,480.96
O006295,1,P0025,1,343.24,0,23.33,366.57
O006295,2,P0148,1,188.16,0,2,190.16
O006295,3,P0157,2,807.11,0.1,3.76,1456.56
O006296,1,P0290,1,617.79,0.05,11.8,598.7
O006297,1,P0188,1,480.75,0,22.49,503.24
O006298,1,P0176,1,265.34,0,9.82,275.16
O006299,1,P0035,1,544.32,0.1,10.28,500.17
O006299,2,P0184,4,112.13,0.05,26.64,452.73
O006299,3,P0272,1,724.17,0,19.04,743.21
O006300,1,P0163,2,825.28,0.2,14.18,1334.63
O006301,1,P0139,1,531.18,0,2,533.18
O006302,1,P0196,1,753.97,0.15,14.27,655.14
O006302,2,P0271,1,775.17,0,18.85,794.02
O006302,3,P0283,3,433.94,0,13.43,1315.25
O006303,1,P0081,1,312.38,0,12.51,324.89
O006304,1,P0125,1,329.73,0.1,12.67,309.43
O006305,1,P0011,2,363.12,0.05,8.59,698.52
O006306,1,P0071,1,250.08,0,8.03,258.11
O006307,1,P0208,2,723.84,0.2,3.23,1161.37
O006308,1,P0128,1,835.43,0,3.47,838.9
O006309,1,P0180,1,358.61,0.1,16.38,339.13
O006310,1,P0204,2,387.0,0.05,17.74,753.04
O006311,1,P0188,3,480.75,0.05,9.22,1379.36
O006311,2,P0278,1,480.16,0,23.16,503.32
O006311,3,P0178,2,294.67,0,16.62,605.96
O006311,4,P0237,1,956.17,0.05,12.88,921.24
O006312,1,P0182,1,150.43,0,11.93,162.36
O006312,2,P0103,3,158.36,0.2,24.89,404.95
O006313,1,P0312,1,681.66,0,2,683.66
O006314,1,P0291,1,657.02,0,18.07,675.09
O006314,2,P0286,1,518.79,0,7.21,526.0
O006315,1,P0050,1,745.53,0,27.76,773.29
O006315,2,P0120,2,62.98,0.05,11.34,131.0
O006316,1,P0184,1,112.13,0.05,6.17,112.69
O006316,2,P0298,1,410.7,0.15,2,351.09
O006317,1,P0105,2,18.23,0,21.54,58.0
O006317,2,P0055,1,237.15,0,10.62,247.77
O006318,1,P0140,1,227.4,0,11.03,238.43
O006318,2,P0177,1,95.11,0,2,97.11
O006318,3,P0263,1,574.22,0,19.69,593.91
O006319,1,P0298,1,410.7,0,2,412.7
O006319,2,P0040,1,354.01,0.05,7.62,343.93
O006320,1,P0307,1,69.12,0,12.86,81.98
O006321,1,P0144,1,649.77,0.15,3.24,555.54
O006322,1,P0173,1,758.26,0.1,2,684.43
O006323,1,P0091,1,86.5,0.15,8.98,82.5
O006324,1,P0292,1,386.72,0.1,8.59,356.64
O006324,2,P0007,4,306.83,0.05,3.14,1169.09
O006324,3,P0157,1,807.11,0.15,2,688.04
O006325,1,P0191,1,654.69,0.15,9.74,566.23
O006326,1,P0239,1,873.44,0,17.56,891.0
O006326,2,P0235,1,6.83,0,17.23,24.06
O006327,1,P0192,1,951.76,0.05,11.42,915.59
O006327,2,P0240,2,237.45,0,17.57,492.47
O006327,3,P0018,1,598.9,0,5.38,604.28
O006327,4,P0261,1,745.54,0.2,2.61,599.04
O006328,1,P0093,1,952.7,0,13.43,966.13
O006328,2,P0191,1,654.69,0,21.8,676.49
O006329,1,P0310,1,8.5,0.15,12.72,19.95
O006330,1,P0099,1,458.56,0,2.33,460.89
O006331,1,P0204,4,387.0,0,7.77,1555.77
O006331,2,P0023,1,587.39,0,2,589.39
O006331,3,P0025,1,343.24,0,12.18,355.42
O006331,4,P0180,1,358.61,0,14.0,372.61
O006332,1,P0255,1,854.74,0.1,14.64,783.91
O006333,1,P0132,1,107.93,0,7.95,115.88
O006334,1,P0290,1,617.79,0,2.98,620.77
O006335,1,P0169,2,410.06,0,10.88,831.0
O006336,1,P0041,1,126.39,0,6.56,132.95
O006336,2,P0292,1,386.72,0,16.2,402.92
O006337,1,P0300,1,398.18,0.2,3.59,322.13
O006338,1,P0170,1,444.66,0.05,5.13,427.56
O006338,2,P0284,1,501.64,0.05,10.36,486.92
O006339,1,P0270,2,949.79,0.15,12.67,1627.31
O006339,2,P0236,1,397.11,0.1,2,359.4
O006339,3,P0268,1,214.47,0,31.03,245.5
O006340,1,P0185,1,8.75,0.15,2,9.44
O006341,1,P0229,1,81.64,0,2,83.64
O006341,2,P0147,2,535.43,0,14.74,1085.6
O006341,3,P0165,1,27.21,0.15,11.18,34.31
O006342,1,P0071,2,250.08,0.15,4.95,430.09
O006342,2,P0243,1,711.65,0.05,8.75,684.82
O006342,3,P0144,2,649.77,0.05,9.53,1244.09
O006342,4,P0083,1,594.36,0,10.78,605.14
O006343,1,P0069,1,423.73,0,13.04,436.77
O006343,2,P0289,1,88.04,0.05,9.47,93.11
O006343,3,P0225,1,84.06,0.1,12.49,88.14
O006344,1,P0122,1,149.46,0.05,14.59,156.58
O006344,2,P0011,1,363.12,0.05,26.03,370.99
O006344,3,P0214,1,42.92,0,2,44.92
O006344,4,P0314,3,745.22,0,2.91,2238.57
O006345,1,P0286,2,518.79,0,15.77,1053.35
O006346,1,P0238,1,645.9,0,11.31,657.21
O006346,2,P0028,3,305.36,0.15,18.26,796.93
O006347,1,P0248,1,363.73,0.1,12.86,340.22
O006348,1,P0289,1,88.04,0.05,27.67,111.31
O006348,2,P0314,1,745.22,0.05,2,709.96
O006348,3,P0158,2,130.71,0,3.02,264.44
O006349,1,P0148,1,188.16,0,10.36,198.52
O006349,2,P0243,1,711.65,0.05,8.55,684.62
O006350,1,P0165,1,27.21,0,12.1,39.31
O006351,1,P0008,2,193.75,0,13.69,401.19
O006352,1,P0244,1,316.68,0,11.13,327.81
O006353,1,P0234,1,354.24,0,34.93,389.17
O006354,1,P0236,2,397.11,0.15,16.13,691.22
